"","metaanalysisid","site","n1","n2","y1","y2","ZI_study","zi_rate","n_study","b0","b1"
"35752",1491,2,50,50,1,1,0,0.5,25,-3.929,-3.164
"35753",1491,3,50,50,1,3,0,0.5,25,-3.929,-3.164
"35754",1491,4,50,50,0,0,1,0.5,25,-3.929,-3.164
"35755",1491,5,50,50,6,17,0,0.5,25,-3.929,-3.164
"35756",1491,6,50,50,0,0,1,0.5,25,-3.929,-3.164
"35757",1491,7,50,50,4,2,0,0.5,25,-3.929,-3.164
"35758",1491,8,50,50,0,0,1,0.5,25,-3.929,-3.164
"35759",1491,9,50,50,0,0,1,0.5,25,-3.929,-3.164
"35760",1491,10,50,50,0,0,1,0.5,25,-3.929,-3.164
"35761",1491,11,50,50,1,1,0,0.5,25,-3.929,-3.164
"35762",1491,12,50,50,0,1,0,0.5,25,-3.929,-3.164
"35763",1491,13,50,50,0,0,1,0.5,25,-3.929,-3.164
"35764",1491,14,50,50,0,0,1,0.5,25,-3.929,-3.164
"35765",1491,15,50,50,0,0,1,0.5,25,-3.929,-3.164
"35766",1491,16,50,50,0,0,1,0.5,25,-3.929,-3.164
"35767",1491,17,50,50,1,1,0,0.5,25,-3.929,-3.164
"35768",1491,18,50,50,1,4,0,0.5,25,-3.929,-3.164
"35769",1491,19,50,50,0,0,1,0.5,25,-3.929,-3.164
"35770",1491,20,50,50,0,0,1,0.5,25,-3.929,-3.164
"35771",1491,21,50,50,0,0,0,0.5,25,-3.929,-3.164
"35772",1491,22,50,50,1,6,0,0.5,25,-3.929,-3.164
"35773",1491,23,50,50,0,0,1,0.5,25,-3.929,-3.164
"35774",1491,24,50,50,0,0,1,0.5,25,-3.929,-3.164
"35775",1491,25,50,50,0,0,1,0.5,25,-3.929,-3.164
"35776",1492,1,50,50,4,4,0,0.5,25,-3.929,-3.164
"35777",1492,2,50,50,1,1,0,0.5,25,-3.929,-3.164
"35778",1492,3,50,50,0,1,0,0.5,25,-3.929,-3.164
"35779",1492,4,50,50,0,0,1,0.5,25,-3.929,-3.164
"35780",1492,5,50,50,1,1,0,0.5,25,-3.929,-3.164
"35781",1492,6,50,50,0,0,1,0.5,25,-3.929,-3.164
"35782",1492,7,50,50,0,0,1,0.5,25,-3.929,-3.164
"35783",1492,8,50,50,0,0,1,0.5,25,-3.929,-3.164
"35784",1492,9,50,50,0,0,1,0.5,25,-3.929,-3.164
"35785",1492,10,50,50,0,2,0,0.5,25,-3.929,-3.164
"35786",1492,11,50,50,0,0,1,0.5,25,-3.929,-3.164
"35787",1492,12,50,50,0,0,1,0.5,25,-3.929,-3.164
"35788",1492,13,50,50,0,0,1,0.5,25,-3.929,-3.164
"35789",1492,14,50,50,2,1,0,0.5,25,-3.929,-3.164
"35790",1492,15,50,50,0,0,1,0.5,25,-3.929,-3.164
"35791",1492,16,50,50,1,1,0,0.5,25,-3.929,-3.164
"35792",1492,17,50,50,2,2,0,0.5,25,-3.929,-3.164
"35793",1492,18,50,50,0,0,1,0.5,25,-3.929,-3.164
"35794",1492,19,50,50,0,0,1,0.5,25,-3.929,-3.164
"35795",1492,20,50,50,2,3,0,0.5,25,-3.929,-3.164
"35796",1492,21,50,50,0,1,0,0.5,25,-3.929,-3.164
"35797",1492,22,50,50,1,2,0,0.5,25,-3.929,-3.164
"35798",1492,23,50,50,0,0,1,0.5,25,-3.929,-3.164
"35799",1492,24,50,50,0,0,1,0.5,25,-3.929,-3.164
"35800",1492,25,50,50,0,0,1,0.5,25,-3.929,-3.164
"35801",1493,1,50,50,1,3,0,0.5,25,-3.929,-3.164
"35802",1493,2,50,50,0,0,1,0.5,25,-3.929,-3.164
"35803",1493,3,50,50,0,0,1,0.5,25,-3.929,-3.164
"35804",1493,4,50,50,0,0,1,0.5,25,-3.929,-3.164
"35805",1493,5,50,50,0,0,1,0.5,25,-3.929,-3.164
"35806",1493,6,50,50,2,11,0,0.5,25,-3.929,-3.164
"35807",1493,7,50,50,0,0,1,0.5,25,-3.929,-3.164
"35808",1493,8,50,50,0,0,1,0.5,25,-3.929,-3.164
"35809",1493,9,50,50,1,1,0,0.5,25,-3.929,-3.164
"35810",1493,10,50,50,0,0,1,0.5,25,-3.929,-3.164
"35811",1493,11,50,50,2,2,0,0.5,25,-3.929,-3.164
"35812",1493,12,50,50,1,7,0,0.5,25,-3.929,-3.164
"35813",1493,13,50,50,0,1,0,0.5,25,-3.929,-3.164
"35814",1493,14,50,50,0,0,1,0.5,25,-3.929,-3.164
"35815",1493,15,50,50,0,0,0,0.5,25,-3.929,-3.164
"35816",1493,16,50,50,1,5,0,0.5,25,-3.929,-3.164
"35817",1493,17,50,50,0,1,0,0.5,25,-3.929,-3.164
"35818",1493,18,50,50,1,4,0,0.5,25,-3.929,-3.164
"35819",1493,19,50,50,5,1,0,0.5,25,-3.929,-3.164
"35820",1493,20,50,50,0,7,0,0.5,25,-3.929,-3.164
"35821",1493,21,50,50,0,0,1,0.5,25,-3.929,-3.164
"35822",1493,22,50,50,0,0,1,0.5,25,-3.929,-3.164
"35823",1493,23,50,50,1,6,0,0.5,25,-3.929,-3.164
"35824",1493,24,50,50,0,12,0,0.5,25,-3.929,-3.164
"35825",1493,25,50,50,0,0,1,0.5,25,-3.929,-3.164
"35826",1494,1,50,50,0,0,0,0.5,25,-3.929,-3.164
"35827",1494,2,50,50,2,4,0,0.5,25,-3.929,-3.164
"35828",1494,3,50,50,1,3,0,0.5,25,-3.929,-3.164
"35829",1494,4,50,50,2,1,0,0.5,25,-3.929,-3.164
"35830",1494,5,50,50,0,0,1,0.5,25,-3.929,-3.164
"35831",1494,6,50,50,0,0,1,0.5,25,-3.929,-3.164
"35832",1494,7,50,50,0,0,1,0.5,25,-3.929,-3.164
"35833",1494,8,50,50,0,0,1,0.5,25,-3.929,-3.164
"35834",1494,9,50,50,0,0,1,0.5,25,-3.929,-3.164
"35835",1494,10,50,50,0,0,1,0.5,25,-3.929,-3.164
"35836",1494,11,50,50,1,8,0,0.5,25,-3.929,-3.164
"35837",1494,12,50,50,0,0,1,0.5,25,-3.929,-3.164
"35838",1494,13,50,50,0,0,1,0.5,25,-3.929,-3.164
"35839",1494,14,50,50,0,1,0,0.5,25,-3.929,-3.164
"35840",1494,15,50,50,1,4,0,0.5,25,-3.929,-3.164
"35841",1494,16,50,50,4,1,0,0.5,25,-3.929,-3.164
"35842",1494,17,50,50,0,0,1,0.5,25,-3.929,-3.164
"35843",1494,18,50,50,1,0,0,0.5,25,-3.929,-3.164
"35844",1494,19,50,50,9,10,0,0.5,25,-3.929,-3.164
"35845",1494,20,50,50,1,1,0,0.5,25,-3.929,-3.164
"35846",1494,21,50,50,1,4,0,0.5,25,-3.929,-3.164
"35847",1494,22,50,50,0,3,0,0.5,25,-3.929,-3.164
"35848",1494,23,50,50,2,5,0,0.5,25,-3.929,-3.164
"35849",1494,24,50,50,9,13,0,0.5,25,-3.929,-3.164
"35850",1494,25,50,50,0,2,0,0.5,25,-3.929,-3.164
"35851",1495,1,50,50,7,3,0,0.5,25,-3.929,-3.164
"35852",1495,2,50,50,0,0,0,0.5,25,-3.929,-3.164
"35853",1495,3,50,50,0,0,1,0.5,25,-3.929,-3.164
"35854",1495,4,50,50,0,0,1,0.5,25,-3.929,-3.164
"35855",1495,5,50,50,0,0,1,0.5,25,-3.929,-3.164
"35856",1495,6,50,50,3,2,0,0.5,25,-3.929,-3.164
"35857",1495,7,50,50,0,0,1,0.5,25,-3.929,-3.164
"35858",1495,8,50,50,2,5,0,0.5,25,-3.929,-3.164
"35859",1495,9,50,50,0,0,1,0.5,25,-3.929,-3.164
"35860",1495,10,50,50,0,0,1,0.5,25,-3.929,-3.164
"35861",1495,11,50,50,0,0,1,0.5,25,-3.929,-3.164
"35862",1495,12,50,50,0,0,1,0.5,25,-3.929,-3.164
"35863",1495,13,50,50,0,2,0,0.5,25,-3.929,-3.164
"35864",1495,14,50,50,0,0,1,0.5,25,-3.929,-3.164
"35865",1495,15,50,50,2,17,0,0.5,25,-3.929,-3.164
"35866",1495,16,50,50,0,2,0,0.5,25,-3.929,-3.164
"35867",1495,17,50,50,0,0,1,0.5,25,-3.929,-3.164
"35868",1495,18,50,50,1,2,0,0.5,25,-3.929,-3.164
"35869",1495,19,50,50,3,8,0,0.5,25,-3.929,-3.164
"35870",1495,20,50,50,0,0,1,0.5,25,-3.929,-3.164
"35871",1495,21,50,50,0,0,1,0.5,25,-3.929,-3.164
"35872",1495,22,50,50,0,0,1,0.5,25,-3.929,-3.164
"35873",1495,23,50,50,1,0,0,0.5,25,-3.929,-3.164
"35874",1495,24,50,50,0,0,1,0.5,25,-3.929,-3.164
"35875",1495,25,50,50,0,0,1,0.5,25,-3.929,-3.164
"35876",1496,1,50,50,0,0,1,0.5,25,-3.929,-3.164
"35877",1496,2,50,50,0,0,1,0.5,25,-3.929,-3.164
"35878",1496,3,50,50,0,2,0,0.5,25,-3.929,-3.164
"35879",1496,4,50,50,0,0,1,0.5,25,-3.929,-3.164
"35880",1496,5,50,50,0,0,1,0.5,25,-3.929,-3.164
"35881",1496,6,50,50,0,0,1,0.5,25,-3.929,-3.164
"35882",1496,7,50,50,0,0,1,0.5,25,-3.929,-3.164
"35883",1496,8,50,50,2,2,0,0.5,25,-3.929,-3.164
"35884",1496,9,50,50,1,1,0,0.5,25,-3.929,-3.164
"35885",1496,10,50,50,0,0,1,0.5,25,-3.929,-3.164
"35886",1496,11,50,50,1,9,0,0.5,25,-3.929,-3.164
"35887",1496,12,50,50,1,2,0,0.5,25,-3.929,-3.164
"35888",1496,13,50,50,0,1,0,0.5,25,-3.929,-3.164
"35889",1496,14,50,50,1,1,0,0.5,25,-3.929,-3.164
"35890",1496,15,50,50,3,3,0,0.5,25,-3.929,-3.164
"35891",1496,16,50,50,0,0,1,0.5,25,-3.929,-3.164
"35892",1496,17,50,50,2,3,0,0.5,25,-3.929,-3.164
"35893",1496,18,50,50,1,0,0,0.5,25,-3.929,-3.164
"35894",1496,19,50,50,0,0,1,0.5,25,-3.929,-3.164
"35895",1496,20,50,50,1,1,0,0.5,25,-3.929,-3.164
"35896",1496,21,50,50,0,5,0,0.5,25,-3.929,-3.164
"35897",1496,22,50,50,0,0,1,0.5,25,-3.929,-3.164
"35898",1496,23,50,50,3,5,0,0.5,25,-3.929,-3.164
"35899",1496,24,50,50,1,3,0,0.5,25,-3.929,-3.164
"35900",1496,25,50,50,0,0,1,0.5,25,-3.929,-3.164
"35901",1497,1,50,50,0,1,0,0.5,25,-3.929,-3.164
"35902",1497,2,50,50,1,5,0,0.5,25,-3.929,-3.164
"35903",1497,3,50,50,0,0,1,0.5,25,-3.929,-3.164
"35904",1497,4,50,50,0,0,1,0.5,25,-3.929,-3.164
"35905",1497,5,50,50,1,1,0,0.5,25,-3.929,-3.164
"35906",1497,6,50,50,0,0,1,0.5,25,-3.929,-3.164
"35907",1497,7,50,50,2,10,0,0.5,25,-3.929,-3.164
"35908",1497,8,50,50,1,1,0,0.5,25,-3.929,-3.164
"35909",1497,9,50,50,1,9,0,0.5,25,-3.929,-3.164
"35910",1497,10,50,50,0,2,0,0.5,25,-3.929,-3.164
"35911",1497,11,50,50,0,0,1,0.5,25,-3.929,-3.164
"35912",1497,12,50,50,1,2,0,0.5,25,-3.929,-3.164
"35913",1497,13,50,50,0,0,1,0.5,25,-3.929,-3.164
"35914",1497,14,50,50,1,1,0,0.5,25,-3.929,-3.164
"35915",1497,15,50,50,0,0,1,0.5,25,-3.929,-3.164
"35916",1497,16,50,50,0,0,1,0.5,25,-3.929,-3.164
"35917",1497,17,50,50,0,0,1,0.5,25,-3.929,-3.164
"35918",1497,18,50,50,4,4,0,0.5,25,-3.929,-3.164
"35919",1497,19,50,50,2,7,0,0.5,25,-3.929,-3.164
"35920",1497,20,50,50,0,0,1,0.5,25,-3.929,-3.164
"35921",1497,21,50,50,0,0,1,0.5,25,-3.929,-3.164
"35922",1497,22,50,50,2,7,0,0.5,25,-3.929,-3.164
"35923",1497,23,50,50,1,4,0,0.5,25,-3.929,-3.164
"35924",1497,24,50,50,0,0,1,0.5,25,-3.929,-3.164
"35925",1497,25,50,50,0,0,1,0.5,25,-3.929,-3.164
"35926",1498,1,50,50,0,0,1,0.5,25,-3.929,-3.164
"35927",1498,2,50,50,0,0,1,0.5,25,-3.929,-3.164
"35928",1498,3,50,50,2,4,0,0.5,25,-3.929,-3.164
"35929",1498,4,50,50,0,0,1,0.5,25,-3.929,-3.164
"35930",1498,5,50,50,0,0,1,0.5,25,-3.929,-3.164
"35931",1498,6,50,50,0,0,1,0.5,25,-3.929,-3.164
"35932",1498,7,50,50,1,1,0,0.5,25,-3.929,-3.164
"35933",1498,8,50,50,0,0,1,0.5,25,-3.929,-3.164
"35934",1498,9,50,50,0,0,1,0.5,25,-3.929,-3.164
"35935",1498,10,50,50,0,0,1,0.5,25,-3.929,-3.164
"35936",1498,11,50,50,0,0,0,0.5,25,-3.929,-3.164
"35937",1498,12,50,50,2,1,0,0.5,25,-3.929,-3.164
"35938",1498,13,50,50,0,1,0,0.5,25,-3.929,-3.164
"35939",1498,14,50,50,0,0,1,0.5,25,-3.929,-3.164
"35940",1498,15,50,50,0,0,1,0.5,25,-3.929,-3.164
"35941",1498,16,50,50,0,0,1,0.5,25,-3.929,-3.164
"35942",1498,17,50,50,0,3,0,0.5,25,-3.929,-3.164
"35943",1498,18,50,50,1,9,0,0.5,25,-3.929,-3.164
"35944",1498,19,50,50,0,0,1,0.5,25,-3.929,-3.164
"35945",1498,20,50,50,0,0,1,0.5,25,-3.929,-3.164
"35946",1498,21,50,50,0,0,1,0.5,25,-3.929,-3.164
"35947",1498,22,50,50,4,3,0,0.5,25,-3.929,-3.164
"35948",1498,23,50,50,2,3,0,0.5,25,-3.929,-3.164
"35949",1498,24,50,50,2,7,0,0.5,25,-3.929,-3.164
"35950",1498,25,50,50,0,0,0,0.5,25,-3.929,-3.164
"35951",1499,1,50,50,1,1,0,0.5,25,-3.929,-3.164
"35952",1499,2,50,50,1,4,0,0.5,25,-3.929,-3.164
"35953",1499,3,50,50,1,2,0,0.5,25,-3.929,-3.164
"35954",1499,4,50,50,0,0,1,0.5,25,-3.929,-3.164
"35955",1499,5,50,50,1,5,0,0.5,25,-3.929,-3.164
"35956",1499,6,50,50,1,5,0,0.5,25,-3.929,-3.164
"35957",1499,7,50,50,0,0,1,0.5,25,-3.929,-3.164
"35958",1499,8,50,50,6,9,0,0.5,25,-3.929,-3.164
"35959",1499,9,50,50,0,1,0,0.5,25,-3.929,-3.164
"35960",1499,10,50,50,0,0,1,0.5,25,-3.929,-3.164
"35961",1499,11,50,50,0,0,1,0.5,25,-3.929,-3.164
"35962",1499,12,50,50,0,1,0,0.5,25,-3.929,-3.164
"35963",1499,13,50,50,0,0,1,0.5,25,-3.929,-3.164
"35964",1499,14,50,50,2,4,0,0.5,25,-3.929,-3.164
"35965",1499,15,50,50,2,1,0,0.5,25,-3.929,-3.164
"35966",1499,16,50,50,1,1,0,0.5,25,-3.929,-3.164
"35967",1499,17,50,50,0,0,1,0.5,25,-3.929,-3.164
"35968",1499,18,50,50,0,1,0,0.5,25,-3.929,-3.164
"35969",1499,19,50,50,0,0,1,0.5,25,-3.929,-3.164
"35970",1499,20,50,50,4,2,0,0.5,25,-3.929,-3.164
"35971",1499,21,50,50,1,1,0,0.5,25,-3.929,-3.164
"35972",1499,22,50,50,2,3,0,0.5,25,-3.929,-3.164
"35973",1499,23,50,50,0,0,1,0.5,25,-3.929,-3.164
"35974",1499,24,50,50,0,0,1,0.5,25,-3.929,-3.164
"35975",1499,25,50,50,0,0,1,0.5,25,-3.929,-3.164
"35976",1500,1,50,50,5,12,0,0.5,25,-3.929,-3.164
"35977",1500,2,50,50,0,0,1,0.5,25,-3.929,-3.164
"35978",1500,3,50,50,0,0,1,0.5,25,-3.929,-3.164
"35979",1500,4,50,50,0,0,0,0.5,25,-3.929,-3.164
"35980",1500,5,50,50,2,2,0,0.5,25,-3.929,-3.164
"35981",1500,6,50,50,1,2,0,0.5,25,-3.929,-3.164
"35982",1500,7,50,50,0,0,1,0.5,25,-3.929,-3.164
"35983",1500,8,50,50,1,1,0,0.5,25,-3.929,-3.164
"35984",1500,9,50,50,2,1,0,0.5,25,-3.929,-3.164
"35985",1500,10,50,50,2,2,0,0.5,25,-3.929,-3.164
"35986",1500,11,50,50,0,0,1,0.5,25,-3.929,-3.164
"35987",1500,12,50,50,1,3,0,0.5,25,-3.929,-3.164
"35988",1500,13,50,50,1,2,0,0.5,25,-3.929,-3.164
"35989",1500,14,50,50,0,0,1,0.5,25,-3.929,-3.164
"35990",1500,15,50,50,0,0,1,0.5,25,-3.929,-3.164
"35991",1500,16,50,50,0,0,1,0.5,25,-3.929,-3.164
"35992",1500,17,50,50,2,2,0,0.5,25,-3.929,-3.164
"35993",1500,18,50,50,1,1,0,0.5,25,-3.929,-3.164
"35994",1500,19,50,50,0,0,1,0.5,25,-3.929,-3.164
"35995",1500,20,50,50,1,8,0,0.5,25,-3.929,-3.164
"35996",1500,21,50,50,0,0,1,0.5,25,-3.929,-3.164
"35997",1500,22,50,50,1,4,0,0.5,25,-3.929,-3.164
"35998",1500,23,50,50,1,1,0,0.5,25,-3.929,-3.164
"35999",1500,24,50,50,0,0,1,0.5,25,-3.929,-3.164
"36000",1500,25,50,50,0,0,1,0.5,25,-3.929,-3.164
"36001",1501,1,50,50,0,0,1,0.5,50,-3.929,-3.929
"36002",1501,2,50,50,1,2,0,0.5,50,-3.929,-3.929
"36003",1501,3,50,50,1,0,0,0.5,50,-3.929,-3.929
"36004",1501,4,50,50,0,0,1,0.5,50,-3.929,-3.929
"36005",1501,5,50,50,0,0,1,0.5,50,-3.929,-3.929
"36006",1501,6,50,50,7,2,0,0.5,50,-3.929,-3.929
"36007",1501,7,50,50,0,0,1,0.5,50,-3.929,-3.929
"36008",1501,8,50,50,1,0,0,0.5,50,-3.929,-3.929
"36009",1501,9,50,50,0,1,0,0.5,50,-3.929,-3.929
"36010",1501,10,50,50,0,0,1,0.5,50,-3.929,-3.929
"36011",1501,11,50,50,0,0,1,0.5,50,-3.929,-3.929
"36012",1501,12,50,50,1,1,0,0.5,50,-3.929,-3.929
"36013",1501,13,50,50,0,0,0,0.5,50,-3.929,-3.929
"36014",1501,14,50,50,0,0,1,0.5,50,-3.929,-3.929
"36015",1501,15,50,50,0,0,1,0.5,50,-3.929,-3.929
"36016",1501,16,50,50,2,0,0,0.5,50,-3.929,-3.929
"36017",1501,17,50,50,1,1,0,0.5,50,-3.929,-3.929
"36018",1501,18,50,50,0,2,0,0.5,50,-3.929,-3.929
"36019",1501,19,50,50,0,0,0,0.5,50,-3.929,-3.929
"36020",1501,20,50,50,0,0,1,0.5,50,-3.929,-3.929
"36021",1501,21,50,50,0,0,1,0.5,50,-3.929,-3.929
"36022",1501,22,50,50,0,1,0,0.5,50,-3.929,-3.929
"36023",1501,23,50,50,0,0,0,0.5,50,-3.929,-3.929
"36024",1501,24,50,50,0,0,1,0.5,50,-3.929,-3.929
"36025",1501,25,50,50,1,0,0,0.5,50,-3.929,-3.929
"36026",1501,26,50,50,2,1,0,0.5,50,-3.929,-3.929
"36027",1501,27,50,50,0,0,1,0.5,50,-3.929,-3.929
"36028",1501,28,50,50,0,0,1,0.5,50,-3.929,-3.929
"36029",1501,29,50,50,0,1,0,0.5,50,-3.929,-3.929
"36030",1501,30,50,50,0,1,0,0.5,50,-3.929,-3.929
"36031",1501,31,50,50,1,1,0,0.5,50,-3.929,-3.929
"36032",1501,32,50,50,0,0,1,0.5,50,-3.929,-3.929
"36033",1501,33,50,50,2,1,0,0.5,50,-3.929,-3.929
"36034",1501,34,50,50,2,1,0,0.5,50,-3.929,-3.929
"36035",1501,35,50,50,0,0,0,0.5,50,-3.929,-3.929
"36036",1501,36,50,50,0,0,1,0.5,50,-3.929,-3.929
"36037",1501,37,50,50,0,0,1,0.5,50,-3.929,-3.929
"36038",1501,38,50,50,0,0,0,0.5,50,-3.929,-3.929
"36039",1501,39,50,50,0,0,1,0.5,50,-3.929,-3.929
"36040",1501,40,50,50,0,0,1,0.5,50,-3.929,-3.929
"36041",1501,41,50,50,1,2,0,0.5,50,-3.929,-3.929
"36042",1501,42,50,50,2,4,0,0.5,50,-3.929,-3.929
"36043",1501,43,50,50,0,1,0,0.5,50,-3.929,-3.929
"36044",1501,44,50,50,0,0,1,0.5,50,-3.929,-3.929
"36045",1501,45,50,50,0,0,1,0.5,50,-3.929,-3.929
"36046",1501,46,50,50,0,1,0,0.5,50,-3.929,-3.929
"36047",1501,47,50,50,0,0,1,0.5,50,-3.929,-3.929
"36048",1501,48,50,50,0,0,1,0.5,50,-3.929,-3.929
"36049",1501,49,50,50,0,0,1,0.5,50,-3.929,-3.929
"36050",1501,50,50,50,0,0,1,0.5,50,-3.929,-3.929
"36051",1502,1,50,50,7,10,0,0.5,50,-3.929,-3.929
"36052",1502,2,50,50,3,1,0,0.5,50,-3.929,-3.929
"36053",1502,3,50,50,0,0,0,0.5,50,-3.929,-3.929
"36054",1502,4,50,50,0,0,1,0.5,50,-3.929,-3.929
"36055",1502,5,50,50,1,1,0,0.5,50,-3.929,-3.929
"36056",1502,6,50,50,0,0,1,0.5,50,-3.929,-3.929
"36057",1502,7,50,50,0,0,1,0.5,50,-3.929,-3.929
"36058",1502,8,50,50,0,0,0,0.5,50,-3.929,-3.929
"36059",1502,9,50,50,0,2,0,0.5,50,-3.929,-3.929
"36060",1502,10,50,50,0,2,0,0.5,50,-3.929,-3.929
"36061",1502,11,50,50,1,0,0,0.5,50,-3.929,-3.929
"36062",1502,12,50,50,0,0,1,0.5,50,-3.929,-3.929
"36063",1502,13,50,50,3,0,0,0.5,50,-3.929,-3.929
"36064",1502,14,50,50,1,1,0,0.5,50,-3.929,-3.929
"36065",1502,15,50,50,0,0,1,0.5,50,-3.929,-3.929
"36066",1502,16,50,50,0,0,1,0.5,50,-3.929,-3.929
"36067",1502,17,50,50,0,0,0,0.5,50,-3.929,-3.929
"36068",1502,18,50,50,2,2,0,0.5,50,-3.929,-3.929
"36069",1502,19,50,50,0,0,1,0.5,50,-3.929,-3.929
"36070",1502,20,50,50,1,1,0,0.5,50,-3.929,-3.929
"36071",1502,21,50,50,0,0,1,0.5,50,-3.929,-3.929
"36072",1502,22,50,50,0,0,1,0.5,50,-3.929,-3.929
"36073",1502,23,50,50,1,0,0,0.5,50,-3.929,-3.929
"36074",1502,24,50,50,2,2,0,0.5,50,-3.929,-3.929
"36075",1502,25,50,50,0,0,1,0.5,50,-3.929,-3.929
"36076",1502,26,50,50,0,0,1,0.5,50,-3.929,-3.929
"36077",1502,27,50,50,0,0,1,0.5,50,-3.929,-3.929
"36078",1502,28,50,50,0,0,1,0.5,50,-3.929,-3.929
"36079",1502,29,50,50,3,3,0,0.5,50,-3.929,-3.929
"36080",1502,30,50,50,3,1,0,0.5,50,-3.929,-3.929
"36081",1502,31,50,50,3,1,0,0.5,50,-3.929,-3.929
"36082",1502,32,50,50,0,0,1,0.5,50,-3.929,-3.929
"36083",1502,33,50,50,0,0,1,0.5,50,-3.929,-3.929
"36084",1502,34,50,50,2,1,0,0.5,50,-3.929,-3.929
"36085",1502,35,50,50,0,0,1,0.5,50,-3.929,-3.929
"36086",1502,36,50,50,0,0,0,0.5,50,-3.929,-3.929
"36087",1502,37,50,50,1,1,0,0.5,50,-3.929,-3.929
"36088",1502,38,50,50,3,3,0,0.5,50,-3.929,-3.929
"36089",1502,39,50,50,0,0,1,0.5,50,-3.929,-3.929
"36090",1502,40,50,50,0,0,0,0.5,50,-3.929,-3.929
"36091",1502,41,50,50,1,1,0,0.5,50,-3.929,-3.929
"36092",1502,42,50,50,0,0,1,0.5,50,-3.929,-3.929
"36093",1502,43,50,50,0,1,0,0.5,50,-3.929,-3.929
"36094",1502,44,50,50,1,2,0,0.5,50,-3.929,-3.929
"36095",1502,45,50,50,0,0,0,0.5,50,-3.929,-3.929
"36096",1502,46,50,50,0,0,1,0.5,50,-3.929,-3.929
"36097",1502,47,50,50,2,1,0,0.5,50,-3.929,-3.929
"36098",1502,48,50,50,0,0,1,0.5,50,-3.929,-3.929
"36099",1502,49,50,50,0,0,1,0.5,50,-3.929,-3.929
"36100",1502,50,50,50,0,0,1,0.5,50,-3.929,-3.929
"36101",1503,1,50,50,0,0,1,0.5,50,-3.929,-3.929
"36102",1503,2,50,50,0,0,1,0.5,50,-3.929,-3.929
"36103",1503,3,50,50,0,0,1,0.5,50,-3.929,-3.929
"36104",1503,4,50,50,2,1,0,0.5,50,-3.929,-3.929
"36105",1503,5,50,50,0,0,1,0.5,50,-3.929,-3.929
"36106",1503,6,50,50,0,0,1,0.5,50,-3.929,-3.929
"36107",1503,7,50,50,2,1,0,0.5,50,-3.929,-3.929
"36108",1503,8,50,50,0,0,0,0.5,50,-3.929,-3.929
"36109",1503,9,50,50,0,0,1,0.5,50,-3.929,-3.929
"36110",1503,10,50,50,0,0,1,0.5,50,-3.929,-3.929
"36111",1503,11,50,50,2,1,0,0.5,50,-3.929,-3.929
"36112",1503,12,50,50,0,0,1,0.5,50,-3.929,-3.929
"36113",1503,13,50,50,0,0,1,0.5,50,-3.929,-3.929
"36114",1503,14,50,50,0,0,1,0.5,50,-3.929,-3.929
"36115",1503,15,50,50,0,0,1,0.5,50,-3.929,-3.929
"36116",1503,16,50,50,0,1,0,0.5,50,-3.929,-3.929
"36117",1503,17,50,50,0,0,1,0.5,50,-3.929,-3.929
"36118",1503,18,50,50,1,1,0,0.5,50,-3.929,-3.929
"36119",1503,19,50,50,2,5,0,0.5,50,-3.929,-3.929
"36120",1503,20,50,50,0,0,1,0.5,50,-3.929,-3.929
"36121",1503,21,50,50,7,1,0,0.5,50,-3.929,-3.929
"36122",1503,22,50,50,2,0,0,0.5,50,-3.929,-3.929
"36123",1503,23,50,50,0,0,1,0.5,50,-3.929,-3.929
"36124",1503,24,50,50,0,1,0,0.5,50,-3.929,-3.929
"36125",1503,25,50,50,0,0,1,0.5,50,-3.929,-3.929
"36126",1503,26,50,50,0,0,1,0.5,50,-3.929,-3.929
"36127",1503,27,50,50,0,0,1,0.5,50,-3.929,-3.929
"36128",1503,28,50,50,0,0,1,0.5,50,-3.929,-3.929
"36129",1503,29,50,50,1,0,0,0.5,50,-3.929,-3.929
"36130",1503,30,50,50,1,1,0,0.5,50,-3.929,-3.929
"36131",1503,31,50,50,1,0,0,0.5,50,-3.929,-3.929
"36132",1503,32,50,50,0,0,1,0.5,50,-3.929,-3.929
"36133",1503,33,50,50,0,0,1,0.5,50,-3.929,-3.929
"36134",1503,34,50,50,1,1,0,0.5,50,-3.929,-3.929
"36135",1503,35,50,50,0,0,1,0.5,50,-3.929,-3.929
"36136",1503,36,50,50,0,0,0,0.5,50,-3.929,-3.929
"36137",1503,37,50,50,1,1,0,0.5,50,-3.929,-3.929
"36138",1503,38,50,50,0,1,0,0.5,50,-3.929,-3.929
"36139",1503,39,50,50,1,1,0,0.5,50,-3.929,-3.929
"36140",1503,40,50,50,0,1,0,0.5,50,-3.929,-3.929
"36141",1503,41,50,50,0,0,1,0.5,50,-3.929,-3.929
"36142",1503,42,50,50,1,1,0,0.5,50,-3.929,-3.929
"36143",1503,43,50,50,0,1,0,0.5,50,-3.929,-3.929
"36144",1503,44,50,50,0,0,1,0.5,50,-3.929,-3.929
"36145",1503,45,50,50,0,0,1,0.5,50,-3.929,-3.929
"36146",1503,46,50,50,1,0,0,0.5,50,-3.929,-3.929
"36147",1503,47,50,50,1,1,0,0.5,50,-3.929,-3.929
"36148",1503,48,50,50,0,0,1,0.5,50,-3.929,-3.929
"36149",1503,49,50,50,7,2,0,0.5,50,-3.929,-3.929
