metaanalysisid,Label,Estimate,StandardError,DF,tValue,Probt,Alpha,Lower,Upper
15397,Zero-Inflation Proportion pi,1.014E-6,,1000,,,0.05,,
15397,logRR,0.1264,0.2203,1000,0.57,0.5662,0.05,-0.3059,0.5588
15397,RR,1.1348,0.2500,1000,4.54,<.0001,0.05,0.6442,1.6254
15398,Zero-Inflation Proportion pi,1.508E-6,,1000,,,0.05,,
15398,logRR,-0.1292,,1000,,,0.05,,
15398,RR,0.8788,,1000,,,0.05,,
15399,Zero-Inflation Proportion pi,0.3286,0.1218,1000,2.70,0.0071,0.05,0.08968,0.5676
15399,logRR,0.2174,0.2089,1000,1.04,0.2982,0.05,-0.1925,0.6273
15399,RR,1.2428,0.2596,1000,4.79,<.0001,0.05,0.7334,1.7522
15400,Zero-Inflation Proportion pi,0.3601,0.08933,1000,4.03,<.0001,0.05,0.1848,0.5354
15400,logRR,-0.2594,0.2068,1000,-1.25,0.2100,0.05,-0.6652,0.1464
15400,RR,0.7715,0.1595,1000,4.84,<.0001,0.05,0.4584,1.0846
15402,Zero-Inflation Proportion pi,1.689E-8,,1000,,,0.05,,
15402,logRR,-0.3659,0.1906,1000,-1.92,0.0552,0.05,-0.7399,0.008228
15402,RR,0.6936,0.1322,1000,5.25,<.0001,0.05,0.4341,0.9531
15403,Zero-Inflation Proportion pi,0.3899,0.08777,1000,4.44,<.0001,0.05,0.2176,0.5621
15403,logRR,-0.1721,0.2213,1000,-0.78,0.4370,0.05,-0.6064,0.2622
15403,RR,0.8419,0.1863,1000,4.52,<.0001,0.05,0.4763,1.2075
15404,Zero-Inflation Proportion pi,0.4616,,1000,,,0.05,,
15404,logRR,-0.1877,0.1913,1000,-0.98,0.3267,0.05,-0.5631,0.1877
15404,RR,0.8289,0.1586,1000,5.23,<.0001,0.05,0.5177,1.1400
15405,Zero-Inflation Proportion pi,0.000025,,1000,,,0.05,,
15405,logRR,0.5336,,1000,,,0.05,,
15405,RR,1.7051,,1000,,,0.05,,
15406,Zero-Inflation Proportion pi,0.4163,0.1517,1000,2.74,0.0062,0.05,0.1186,0.7140
15406,logRR,-0.2889,0.2498,1000,-1.16,0.2477,0.05,-0.7792,0.2013
15406,RR,0.7491,0.1871,1000,4.00,<.0001,0.05,0.3819,1.1163
15407,Zero-Inflation Proportion pi,0.4037,0.1041,1000,3.88,0.0001,0.05,0.1994,0.6080
15407,logRR,-0.2164,0.2334,1000,-0.93,0.3539,0.05,-0.6744,0.2415
15407,RR,0.8054,0.1879,1000,4.29,<.0001,0.05,0.4366,1.1742
15408,Zero-Inflation Proportion pi,0.4124,0.1076,1000,3.83,0.0001,0.05,0.2013,0.6235
15408,logRR,0.3200,0.2237,1000,1.43,0.1530,0.05,-0.1191,0.7590
15408,RR,1.3771,0.3081,1000,4.47,<.0001,0.05,0.7725,1.9817
15409,Zero-Inflation Proportion pi,1.62E-10,,1000,,,0.05,,
15409,logRR,-0.2538,0.2738,1000,-0.93,0.3543,0.05,-0.7911,0.2836
15409,RR,0.7759,0.2125,1000,3.65,0.0003,0.05,0.3589,1.1928
15410,Zero-Inflation Proportion pi,0.5421,0.08834,1000,6.14,<.0001,0.05,0.3687,0.7154
15410,logRR,0.1705,0.2818,1000,0.60,0.5454,0.05,-0.3825,0.7234
15410,RR,1.1859,0.3342,1000,3.55,0.0004,0.05,0.5301,1.8416
15411,Zero-Inflation Proportion pi,0.3831,0.1375,1000,2.79,0.0054,0.05,0.1132,0.6530
15411,logRR,-0.1102,0.2570,1000,-0.43,0.6681,0.05,-0.6146,0.3942
15411,RR,0.8956,0.2302,1000,3.89,0.0001,0.05,0.4439,1.3474
15412,Zero-Inflation Proportion pi,0.000137,,1000,,,0.05,,
15412,logRR,0.1275,0.2274,1000,0.56,0.5752,0.05,-0.3188,0.5737
15412,RR,1.1360,0.2583,1000,4.40,<.0001,0.05,0.6290,1.6429
15413,Zero-Inflation Proportion pi,0.000047,0.002612,1000,0.02,0.9857,0.05,-0.00508,0.005173
15413,logRR,-0.2211,0.2645,1000,-0.84,0.4035,0.05,-0.7401,0.2979
15413,RR,0.8017,0.2120,1000,3.78,0.0002,0.05,0.3856,1.2177
15414,Zero-Inflation Proportion pi,0.4560,0.09201,1000,4.96,<.0001,0.05,0.2754,0.6365
15414,logRR,-0.3024,0.2305,1000,-1.31,0.1899,0.05,-0.7548,0.1500
15414,RR,0.7390,0.1704,1000,4.34,<.0001,0.05,0.4047,1.0734
15415,Zero-Inflation Proportion pi,0.4483,0.09598,1000,4.67,<.0001,0.05,0.2599,0.6366
15415,logRR,0.1600,0.2622,1000,0.61,0.5418,0.05,-0.3545,0.6745
15415,RR,1.1735,0.3077,1000,3.81,0.0001,0.05,0.5697,1.7774
15416,Zero-Inflation Proportion pi,0.000047,0.002909,1000,0.02,0.9871,0.05,-0.00566,0.005757
15416,logRR,0.2864,0.2496,1000,1.15,0.2514,0.05,-0.2033,0.7762
15416,RR,1.3317,0.3323,1000,4.01,<.0001,0.05,0.6795,1.9838
15417,Zero-Inflation Proportion pi,8.092E-8,0.000036,1000,0.00,0.9982,0.05,-0.00007,0.000071
15417,logRR,-0.1213,0.1823,1000,-0.67,0.5059,0.05,-0.4790,0.2364
15417,RR,0.8858,0.1615,1000,5.49,<.0001,0.05,0.5689,1.2026
15418,Zero-Inflation Proportion pi,0.000052,,1000,,,0.05,,
15418,logRR,0.2481,,1000,,,0.05,,
15418,RR,1.2816,,1000,,,0.05,,
15419,Zero-Inflation Proportion pi,0.3682,0.1042,1000,3.54,0.0004,0.05,0.1638,0.5727
15419,logRR,0.5663,0.2784,1000,2.03,0.0422,0.05,0.02006,1.1126
15419,RR,1.7618,0.4904,1000,3.59,0.0003,0.05,0.7994,2.7241
15420,Zero-Inflation Proportion pi,0.000010,0.000692,1000,0.01,0.9883,0.05,-0.00135,0.001369
15420,logRR,-0.07996,0.1744,1000,-0.46,0.6468,0.05,-0.4223,0.2624
15420,RR,0.9232,0.1610,1000,5.73,<.0001,0.05,0.6071,1.2392
15421,Zero-Inflation Proportion pi,0.3225,0.1158,1000,2.79,0.0054,0.05,0.09534,0.5497
15421,logRR,-0.1713,0.2452,1000,-0.70,0.4849,0.05,-0.6524,0.3098
15421,RR,0.8426,0.2066,1000,4.08,<.0001,0.05,0.4372,1.2479
15422,Zero-Inflation Proportion pi,4.85E-10,,1000,,,0.05,,
15422,logRR,0.1345,0.09113,1000,1.48,0.1403,0.05,-0.04435,0.3133
15422,RR,1.1439,0.1043,1000,10.97,<.0001,0.05,0.9394,1.3485
15423,Zero-Inflation Proportion pi,0.7535,0.05352,1000,14.08,<.0001,0.05,0.6484,0.8585
15423,logRR,-0.2746,0.2888,1000,-0.95,0.3420,0.05,-0.8413,0.2922
15423,RR,0.7599,0.2195,1000,3.46,0.0006,0.05,0.3292,1.1906
15424,Zero-Inflation Proportion pi,0.3867,0.1128,1000,3.43,0.0006,0.05,0.1653,0.6082
15424,logRR,0.1166,0.2479,1000,0.47,0.6381,0.05,-0.3699,0.6031
15424,RR,1.1237,0.2786,1000,4.03,<.0001,0.05,0.5770,1.6704
15426,Zero-Inflation Proportion pi,0.000195,,1000,,,0.05,,
15426,logRR,-0.1501,,1000,,,0.05,,
15426,RR,0.8606,,1000,,,0.05,,
15427,Zero-Inflation Proportion pi,0.4979,,1000,,,0.05,,
15427,logRR,0.1853,0.2058,1000,0.90,0.3683,0.05,-0.2187,0.5892
15427,RR,1.2035,0.2477,1000,4.86,<.0001,0.05,0.7174,1.6897
15428,Zero-Inflation Proportion pi,0.5726,0.09333,1000,6.14,<.0001,0.05,0.3895,0.7558
15428,logRR,-0.6773,0.2808,1000,-2.41,0.0160,0.05,-1.2283,-0.1263
15428,RR,0.5080,0.1426,1000,3.56,0.0004,0.05,0.2281,0.7879
15430,Zero-Inflation Proportion pi,0.000016,0.001628,1000,0.01,0.9922,0.05,-0.00318,0.003211
15430,logRR,-0.09054,0.2087,1000,-0.43,0.6645,0.05,-0.5001,0.3190
15430,RR,0.9134,0.1906,1000,4.79,<.0001,0.05,0.5393,1.2875
15431,Zero-Inflation Proportion pi,0.3723,0.1271,1000,2.93,0.0035,0.05,0.1230,0.6216
15431,logRR,-0.06192,0.2632,1000,-0.24,0.8141,0.05,-0.5784,0.4546
15431,RR,0.9400,0.2474,1000,3.80,0.0002,0.05,0.4545,1.4255
15432,Zero-Inflation Proportion pi,0.5374,0.08275,1000,6.49,<.0001,0.05,0.3750,0.6997
15432,logRR,0.1636,0.2850,1000,0.57,0.5661,0.05,-0.3957,0.7229
15432,RR,1.1777,0.3357,1000,3.51,0.0005,0.05,0.5190,1.8364
15433,Zero-Inflation Proportion pi,0.3536,0.1046,1000,3.38,0.0007,0.05,0.1484,0.5588
15433,logRR,-0.2267,0.2225,1000,-1.02,0.3086,0.05,-0.6633,0.2099
15433,RR,0.7972,0.1774,1000,4.49,<.0001,0.05,0.4491,1.1452
15434,Zero-Inflation Proportion pi,5.941E-6,,1000,,,0.05,,
15434,logRR,0.4004,,1000,,,0.05,,
15434,RR,1.4924,,1000,,,0.05,,
15435,Zero-Inflation Proportion pi,0.6590,,1000,,,0.05,,
15435,logRR,-0.1061,3.234E-6,1000,-32794,<.0001,0.05,-0.1061,-0.1061
15435,RR,0.8994,2.909E-6,1000,309184,<.0001,0.05,0.8994,0.8994
15436,Zero-Inflation Proportion pi,0.000065,,1000,,,0.05,,
15436,logRR,-0.5100,,1000,,,0.05,,
15436,RR,0.6005,,1000,,,0.05,,
15437,Zero-Inflation Proportion pi,0.5597,0.07732,1000,7.24,<.0001,0.05,0.4079,0.7114
15437,logRR,0.1541,0.2749,1000,0.56,0.5751,0.05,-0.3853,0.6936
15437,RR,1.1667,0.3207,1000,3.64,0.0003,0.05,0.5373,1.7960
15438,Zero-Inflation Proportion pi,1.3E-10,,1000,,,0.05,,
15438,logRR,0.3590,0.3102,1000,1.16,0.2474,0.05,-0.2498,0.9678
15438,RR,1.4319,0.4442,1000,3.22,0.0013,0.05,0.5602,2.3036
15439,Zero-Inflation Proportion pi,0.6022,0.08669,1000,6.95,<.0001,0.05,0.4321,0.7723
15439,logRR,-0.2304,0.2818,1000,-0.82,0.4137,0.05,-0.7835,0.3226
15439,RR,0.7942,0.2238,1000,3.55,0.0004,0.05,0.3550,1.2334
15440,Zero-Inflation Proportion pi,0.5666,0.07270,1000,7.79,<.0001,0.05,0.4239,0.7092
15440,logRR,-0.1098,0.2243,1000,-0.49,0.6245,0.05,-0.5500,0.3303
15440,RR,0.8960,0.2010,1000,4.46,<.0001,0.05,0.5016,1.2903
15441,Zero-Inflation Proportion pi,0.000030,,1000,,,0.05,,
15441,logRR,-0.3656,0.1742,1000,-2.10,0.0361,0.05,-0.7074,-0.02371
15441,RR,0.6938,0.1209,1000,5.74,<.0001,0.05,0.4566,0.9310
15442,Zero-Inflation Proportion pi,1.091E-6,0.000289,1000,0.00,0.9970,0.05,-0.00057,0.000569
15442,logRR,-0.2050,0.2556,1000,-0.80,0.4227,0.05,-0.7064,0.2965
15442,RR,0.8147,0.2082,1000,3.91,<.0001,0.05,0.4061,1.2232
15444,Zero-Inflation Proportion pi,1.036E-6,0.000087,1000,0.01,0.9905,0.05,-0.00017,0.000172
15444,logRR,0.2252,0.2018,1000,1.12,0.2647,0.05,-0.1707,0.6211
15444,RR,1.2525,0.2527,1000,4.96,<.0001,0.05,0.7566,1.7484
15445,Zero-Inflation Proportion pi,0.000515,,1000,,,0.05,,
15445,logRR,-0.1142,,1000,,,0.05,,
15445,RR,0.8921,,1000,,,0.05,,
15446,Zero-Inflation Proportion pi,0.5015,0.07710,1000,6.50,<.0001,0.05,0.3502,0.6528
15446,logRR,-0.08698,0.2593,1000,-0.34,0.7374,0.05,-0.5958,0.4218
15446,RR,0.9167,0.2377,1000,3.86,0.0001,0.05,0.4503,1.3831
15447,Zero-Inflation Proportion pi,0.5556,0.07470,1000,7.44,<.0001,0.05,0.4090,0.7022
15447,logRR,0.1387,0.2580,1000,0.54,0.5910,0.05,-0.3675,0.6449
15447,RR,1.1488,0.2963,1000,3.88,0.0001,0.05,0.5672,1.7303
15448,Zero-Inflation Proportion pi,0.3947,0.1086,1000,3.64,0.0003,0.05,0.1816,0.6077
15448,logRR,-0.01536,0.2251,1000,-0.07,0.9456,0.05,-0.4570,0.4263
15448,RR,0.9848,0.2216,1000,4.44,<.0001,0.05,0.5499,1.4197
15449,Zero-Inflation Proportion pi,0.000042,0.002377,1000,0.02,0.9858,0.05,-0.00462,0.004707
15449,logRR,-0.1271,0.2747,1000,-0.46,0.6436,0.05,-0.6662,0.4120
15449,RR,0.8806,0.2419,1000,3.64,0.0003,0.05,0.4059,1.3553
15450,Zero-Inflation Proportion pi,0.5111,0.08415,1000,6.07,<.0001,0.05,0.3460,0.6762
15450,logRR,0.3646,0.2447,1000,1.49,0.1366,0.05,-0.1156,0.8448
15450,RR,1.4399,0.3524,1000,4.09,<.0001,0.05,0.7484,2.1315
15451,Zero-Inflation Proportion pi,4.9E-10,,1000,,,0.05,,
15451,logRR,-0.1524,0.2062,1000,-0.74,0.4599,0.05,-0.5570,0.2522
15451,RR,0.8586,0.1770,1000,4.85,<.0001,0.05,0.5112,1.2060
15452,Zero-Inflation Proportion pi,0.000097,,1000,,,0.05,,
15452,logRR,-0.6068,,1000,,,0.05,,
15452,RR,0.5451,,1000,,,0.05,,
15453,Zero-Inflation Proportion pi,0.03160,0.06304,1000,0.50,0.6162,0.05,-0.09209,0.1553
15453,logRR,-0.2216,,1000,,,0.05,,
15453,RR,0.8012,,1000,,,0.05,,
15454,Zero-Inflation Proportion pi,0.4906,,1000,,,0.05,,
15454,logRR,-0.07119,0.1999,1000,-0.36,0.7218,0.05,-0.4635,0.3211
15454,RR,0.9313,0.1862,1000,5.00,<.0001,0.05,0.5659,1.2966
15455,Zero-Inflation Proportion pi,0.5378,0.07775,1000,6.92,<.0001,0.05,0.3853,0.6904
15455,logRR,0.2177,0.2471,1000,0.88,0.3786,0.05,-0.2672,0.7025
15455,RR,1.2432,0.3072,1000,4.05,<.0001,0.05,0.6404,1.8459
15456,Zero-Inflation Proportion pi,0.3995,0.1274,1000,3.14,0.0018,0.05,0.1495,0.6495
15456,logRR,0.2571,0.2633,1000,0.98,0.3290,0.05,-0.2596,0.7739
15456,RR,1.2932,0.3405,1000,3.80,0.0002,0.05,0.6250,1.9615
15457,Zero-Inflation Proportion pi,0.4630,0.09545,1000,4.85,<.0001,0.05,0.2757,0.6503
15457,logRR,-0.1307,0.2613,1000,-0.50,0.6171,0.05,-0.6435,0.3821
15457,RR,0.8775,0.2293,1000,3.83,0.0001,0.05,0.4275,1.3275
15458,Zero-Inflation Proportion pi,0.000018,,1000,,,0.05,,
15458,logRR,-0.06349,0.2074,1000,-0.31,0.7596,0.05,-0.4705,0.3435
15458,RR,0.9385,0.1946,1000,4.82,<.0001,0.05,0.5565,1.3204
15459,Zero-Inflation Proportion pi,0.000045,0.002422,1000,0.02,0.9853,0.05,-0.00471,0.004797
15459,logRR,0.08266,0.1696,1000,0.49,0.6261,0.05,-0.2501,0.4155
15459,RR,1.0862,0.1842,1000,5.90,<.0001,0.05,0.7247,1.4476
15460,Zero-Inflation Proportion pi,2.073E-6,,1000,,,0.05,,
15460,logRR,0.1174,0.2161,1000,0.54,0.5870,0.05,-0.3067,0.5415
15460,RR,1.1246,0.2431,1000,4.63,<.0001,0.05,0.6476,1.6016
15461,Zero-Inflation Proportion pi,0.000109,,1000,,,0.05,,
15461,logRR,0.1308,,1000,,,0.05,,
15461,RR,1.1398,,1000,,,0.05,,
15462,Zero-Inflation Proportion pi,0.4992,0.07831,1000,6.37,<.0001,0.05,0.3455,0.6529
15462,logRR,0.2595,0.2530,1000,1.03,0.3052,0.05,-0.2369,0.7560
15462,RR,1.2963,0.3279,1000,3.95,<.0001,0.05,0.6528,1.9398
15463,Zero-Inflation Proportion pi,0.3104,0.09619,1000,3.23,0.0013,0.05,0.1216,0.4991
15463,logRR,0.08741,0.2072,1000,0.42,0.6732,0.05,-0.3192,0.4940
15463,RR,1.0913,0.2261,1000,4.83,<.0001,0.05,0.6476,1.5351
15464,Zero-Inflation Proportion pi,1.008E-6,0.000110,1000,0.01,0.9927,0.05,-0.00021,0.000217
15464,logRR,0.02888,0.2080,1000,0.14,0.8896,0.05,-0.3793,0.4371
15464,RR,1.0293,0.2141,1000,4.81,<.0001,0.05,0.6091,1.4495
15465,Zero-Inflation Proportion pi,0.001268,,1000,,,0.05,,
15465,logRR,-0.7111,,1000,,,0.05,,
15465,RR,0.4911,,1000,,,0.05,,
15466,Zero-Inflation Proportion pi,6.306E-9,2.252E-6,1000,0.00,0.9978,0.05,-4.41E-6,4.426E-6
15466,logRR,0.06059,0.2856,1000,0.21,0.8320,0.05,-0.4998,0.6210
15466,RR,1.0625,0.3034,1000,3.50,0.0005,0.05,0.4670,1.6579
15467,Zero-Inflation Proportion pi,0.4544,0.07832,1000,5.80,<.0001,0.05,0.3007,0.6081
15467,logRR,-0.08302,0.2131,1000,-0.39,0.6970,0.05,-0.5013,0.3352
15467,RR,0.9203,0.1962,1000,4.69,<.0001,0.05,0.5354,1.3053
15468,Zero-Inflation Proportion pi,0.6011,0.09038,1000,6.65,<.0001,0.05,0.4237,0.7784
15468,logRR,0.3976,0.3218,1000,1.24,0.2169,0.05,-0.2339,1.0291
15468,RR,1.4882,0.4789,1000,3.11,0.0019,0.05,0.5485,2.4280
15469,Zero-Inflation Proportion pi,0.000034,0.000060,1000,0.57,0.5684,0.05,-0.00008,0.000152
15469,logRR,-0.2271,0.2454,1000,-0.93,0.3549,0.05,-0.7087,0.2544
15469,RR,0.7968,0.1955,1000,4.08,<.0001,0.05,0.4131,1.1805
15470,Zero-Inflation Proportion pi,0.4016,0.1072,1000,3.75,0.0002,0.05,0.1913,0.6119
15470,logRR,0.5233,0.2381,1000,2.20,0.0282,0.05,0.05614,0.9904
15470,RR,1.6876,0.4017,1000,4.20,<.0001,0.05,0.8992,2.4759
15472,Zero-Inflation Proportion pi,0.3584,0.1178,1000,3.04,0.0024,0.05,0.1272,0.5895
15472,logRR,0.05099,0.2497,1000,0.20,0.8382,0.05,-0.4390,0.5410
15472,RR,1.0523,0.2628,1000,4.00,<.0001,0.05,0.5366,1.5680
15473,Zero-Inflation Proportion pi,0.000182,,1000,,,0.05,,
15473,logRR,-0.1938,0.1784,1000,-1.09,0.2776,0.05,-0.5438,0.1562
15473,RR,0.8238,0.1469,1000,5.61,<.0001,0.05,0.5355,1.1122
15474,Zero-Inflation Proportion pi,2.847E-6,,1000,,,0.05,,
15474,logRR,0.007508,,1000,,,0.05,,
15474,RR,1.0075,,1000,,,0.05,,
15475,Zero-Inflation Proportion pi,0.000025,0.001944,1000,0.01,0.9897,0.05,-0.00379,0.003841
15475,logRR,-0.2613,0.1922,1000,-1.36,0.1743,0.05,-0.6384,0.1159
15475,RR,0.7701,0.1480,1000,5.20,<.0001,0.05,0.4797,1.0605
15476,Zero-Inflation Proportion pi,0.000099,,1000,,,0.05,,
15476,logRR,-0.4018,,1000,,,0.05,,
15476,RR,0.6691,,1000,,,0.05,,
15477,Zero-Inflation Proportion pi,5.21E-6,,1000,,,0.05,,
15477,logRR,0.05757,0.1967,1000,0.29,0.7698,0.05,-0.3284,0.4435
15477,RR,1.0593,0.2083,1000,5.08,<.0001,0.05,0.6504,1.4681
15478,Zero-Inflation Proportion pi,0.000033,,1000,,,0.05,,
15478,logRR,-0.09455,0.3030,1000,-0.31,0.7551,0.05,-0.6891,0.5000
15478,RR,0.9098,0.2757,1000,3.30,0.0010,0.05,0.3688,1.4507
15479,Zero-Inflation Proportion pi,0.5696,0.08015,1000,7.11,<.0001,0.05,0.4123,0.7269
15479,logRR,-0.09662,0.2321,1000,-0.42,0.6773,0.05,-0.5521,0.3588
15479,RR,0.9079,0.2107,1000,4.31,<.0001,0.05,0.4944,1.3214
15480,Zero-Inflation Proportion pi,0.000050,,1000,,,0.05,,
15480,logRR,-0.5938,,1000,,,0.05,,
15480,RR,0.5522,,1000,,,0.05,,
15481,Zero-Inflation Proportion pi,0.000507,0.004484,1000,0.11,0.9100,0.05,-0.00829,0.009306
15481,logRR,0.3704,0.2799,1000,1.32,0.1860,0.05,-0.1789,0.9196
15481,RR,1.4483,0.4054,1000,3.57,0.0004,0.05,0.6528,2.2438
15483,Zero-Inflation Proportion pi,0.009169,,1000,,,0.05,,
15483,logRR,0.07170,0.2202,1000,0.33,0.7448,0.05,-0.3604,0.5038
15483,RR,1.0743,0.2366,1000,4.54,<.0001,0.05,0.6101,1.5385
15484,Zero-Inflation Proportion pi,0.5441,0.07819,1000,6.96,<.0001,0.05,0.3906,0.6975
15484,logRR,-0.2489,0.2435,1000,-1.02,0.3068,0.05,-0.7267,0.2288
15484,RR,0.7796,0.1898,1000,4.11,<.0001,0.05,0.4072,1.1521
15485,Zero-Inflation Proportion pi,4.738E-6,0.000653,1000,0.01,0.9942,0.05,-0.00128,0.001285
15485,logRR,-0.07305,0.2215,1000,-0.33,0.7416,0.05,-0.5076,0.3615
15485,RR,0.9296,0.2059,1000,4.52,<.0001,0.05,0.5256,1.3335
15486,Zero-Inflation Proportion pi,1.144E-6,,1000,,,0.05,,
15486,logRR,0.4270,0.2624,1000,1.63,0.1040,0.05,-0.08791,0.9419
15486,RR,1.5326,0.4021,1000,3.81,0.0001,0.05,0.7435,2.3217
15487,Zero-Inflation Proportion pi,0.000317,0.002512,1000,0.13,0.8995,0.05,-0.00461,0.005247
15487,logRR,0.1087,0.1856,1000,0.59,0.5581,0.05,-0.2555,0.4730
15487,RR,1.1149,0.2069,1000,5.39,<.0001,0.05,0.7088,1.5210
15488,Zero-Inflation Proportion pi,0.3793,0.1119,1000,3.39,0.0007,0.05,0.1598,0.5989
15488,logRR,-0.03280,0.2264,1000,-0.14,0.8849,0.05,-0.4771,0.4115
15488,RR,0.9677,0.2191,1000,4.42,<.0001,0.05,0.5377,1.3977
15489,Zero-Inflation Proportion pi,7.339E-8,,1000,,,0.05,,
15489,logRR,-0.2246,,1000,,,0.05,,
15489,RR,0.7988,,1000,,,0.05,,
15490,Zero-Inflation Proportion pi,0.5519,,1000,,,0.05,,
15490,logRR,-0.1372,0.2831,1000,-0.48,0.6282,0.05,-0.6928,0.4185
15490,RR,0.8718,0.2469,1000,3.53,0.0004,0.05,0.3874,1.3563
15491,Zero-Inflation Proportion pi,0.4810,0.09122,1000,5.27,<.0001,0.05,0.3020,0.6600
15491,logRR,-0.2303,0.2265,1000,-1.02,0.3095,0.05,-0.6749,0.2142
15491,RR,0.7943,0.1799,1000,4.41,<.0001,0.05,0.4412,1.1474
15492,Zero-Inflation Proportion pi,3.368E-8,,1000,,,0.05,,
15492,logRR,0.06221,0.1751,1000,0.36,0.7225,0.05,-0.2814,0.4059
15492,RR,1.0642,0.1864,1000,5.71,<.0001,0.05,0.6985,1.4299
15493,Zero-Inflation Proportion pi,0.000032,0.000473,1000,0.07,0.9464,0.05,-0.00090,0.000960
15493,logRR,0.3656,0.2123,1000,1.72,0.0854,0.05,-0.05100,0.7821
15493,RR,1.4413,0.3060,1000,4.71,<.0001,0.05,0.8409,2.0418
15494,Zero-Inflation Proportion pi,0.4636,0.09653,1000,4.80,<.0001,0.05,0.2742,0.6530
15494,logRR,-0.3108,0.2753,1000,-1.13,0.2592,0.05,-0.8511,0.2294
15494,RR,0.7328,0.2018,1000,3.63,0.0003,0.05,0.3369,1.1288
15495,Zero-Inflation Proportion pi,2.573E-6,,1000,,,0.05,,
15495,logRR,-0.1799,0.3104,1000,-0.58,0.5624,0.05,-0.7891,0.4293
15495,RR,0.8353,0.2593,1000,3.22,0.0013,0.05,0.3265,1.3442
15496,Zero-Inflation Proportion pi,0.4655,0.08519,1000,5.46,<.0001,0.05,0.2983,0.6327
15496,logRR,-0.1595,0.2295,1000,-0.70,0.4872,0.05,-0.6099,0.2908
15496,RR,0.8526,0.1957,1000,4.36,<.0001,0.05,0.4686,1.2365
15497,Zero-Inflation Proportion pi,0.5645,0.08029,1000,7.03,<.0001,0.05,0.4070,0.7220
15497,logRR,0.03193,0.2773,1000,0.12,0.9084,0.05,-0.5123,0.5762
15497,RR,1.0324,0.2863,1000,3.61,0.0003,0.05,0.4705,1.5943
15498,Zero-Inflation Proportion pi,0.000062,,1000,,,0.05,,
15498,logRR,-0.2703,0.1745,1000,-1.55,0.1217,0.05,-0.6128,0.07210
15498,RR,0.7631,0.1332,1000,5.73,<.0001,0.05,0.5018,1.0244
15499,Zero-Inflation Proportion pi,0.5240,0.1047,1000,5.00,<.0001,0.05,0.3185,0.7296
15499,logRR,-0.1110,0.3325,1000,-0.33,0.7386,0.05,-0.7635,0.5415
15499,RR,0.8950,0.2976,1000,3.01,0.0027,0.05,0.3110,1.4789
15500,Zero-Inflation Proportion pi,0.5100,0.07762,1000,6.57,<.0001,0.05,0.3577,0.6624
15500,logRR,-0.06323,0.2380,1000,-0.27,0.7906,0.05,-0.5304,0.4039
15500,RR,0.9387,0.2235,1000,4.20,<.0001,0.05,0.5002,1.3772
15502,Zero-Inflation Proportion pi,0.3316,0.09887,1000,3.35,0.0008,0.05,0.1376,0.5256
15502,logRR,-0.1386,0.2191,1000,-0.63,0.5273,0.05,-0.5685,0.2914
15502,RR,0.8706,0.1908,1000,4.56,<.0001,0.05,0.4963,1.2450
15503,Zero-Inflation Proportion pi,0.3350,0.1009,1000,3.32,0.0009,0.05,0.1369,0.5330
15503,logRR,-0.09212,0.1934,1000,-0.48,0.6339,0.05,-0.4715,0.2873
15503,RR,0.9120,0.1763,1000,5.17,<.0001,0.05,0.5660,1.2580
15504,Zero-Inflation Proportion pi,0.000022,,1000,,,0.05,,
15504,logRR,0.3452,,1000,,,0.05,,
15504,RR,1.4123,,1000,,,0.05,,
15505,Zero-Inflation Proportion pi,0.5267,0.06770,1000,7.78,<.0001,0.05,0.3939,0.6596
15505,logRR,-0.2262,0.2163,1000,-1.05,0.2961,0.05,-0.6507,0.1983
15505,RR,0.7976,0.1725,1000,4.62,<.0001,0.05,0.4590,1.1362
15506,Zero-Inflation Proportion pi,0,,1000,,,0.05,,
15506,logRR,-0.3929,,1000,,,0.05,,
15506,RR,0.6751,,1000,,,0.05,,
15507,Zero-Inflation Proportion pi,0.3523,0.06799,1000,5.18,<.0001,0.05,0.2189,0.4858
15507,logRR,0.2842,0.2046,1000,1.39,0.1651,0.05,-0.1173,0.6856
15507,RR,1.3286,0.2718,1000,4.89,<.0001,0.05,0.7953,1.8620
15508,Zero-Inflation Proportion pi,0.4885,0.06710,1000,7.28,<.0001,0.05,0.3569,0.6202
15508,logRR,-0.07857,0.2133,1000,-0.37,0.7127,0.05,-0.4972,0.3401
15508,RR,0.9244,0.1972,1000,4.69,<.0001,0.05,0.5374,1.3114
15509,Zero-Inflation Proportion pi,0.000047,0.003061,1000,0.02,0.9879,0.05,-0.00596,0.006054
15509,logRR,-0.04266,0.2083,1000,-0.20,0.8378,0.05,-0.4514,0.3661
15509,RR,0.9582,0.1996,1000,4.80,<.0001,0.05,0.5666,1.3499
15511,Zero-Inflation Proportion pi,0.000056,,1000,,,0.05,,
15511,logRR,0.1459,0.2759,1000,0.53,0.5972,0.05,-0.3956,0.6873
15511,RR,1.1570,0.3193,1000,3.62,0.0003,0.05,0.5305,1.7835
15512,Zero-Inflation Proportion pi,0.5666,0.09480,1000,5.98,<.0001,0.05,0.3805,0.7526
15512,logRR,-0.3732,0.2923,1000,-1.28,0.2020,0.05,-0.9467,0.2004
15512,RR,0.6885,0.2012,1000,3.42,0.0006,0.05,0.2936,1.0835
15514,Zero-Inflation Proportion pi,0.000072,,1000,,,0.05,,
15514,logRR,-0.3255,,1000,,,0.05,,
