metaanalysisid,Label,Estimate,StandardError,DF,tValue,Probt,Alpha,Lower,Upper
58010,logRR,-0.01815,0.09006,1000,-0.20,0.8403,0.05,-0.1949,0.1586
58010,RR,0.9820,0.08844,1000,11.10,<.0001,0.05,0.8085,1.1556
58011,Zero-Inflation Proportion pi,0.000148,0.003652,1000,0.04,0.9676,0.05,-0.00702,0.007314
58011,logRR,-0.2106,0.3547,1000,-0.59,0.5528,0.05,-0.9067,0.4855
58011,RR,0.8101,0.2874,1000,2.82,0.0049,0.05,0.2462,1.3740
58284,Zero-Inflation Proportion pi,3.28E-11,,1000,,,0.05,,
58284,logRR,17.5699,,1000,,,0.05,,
58284,RR,42707653,,1000,,,0.05,,
58286,Zero-Inflation Proportion pi,4.047E-6,0.000370,1000,0.01,0.9913,0.05,-0.00072,0.000729
58286,logRR,1.0257,0.2072,1000,4.95,<.0001,0.05,0.6192,1.4323
58286,RR,2.7891,0.5778,1000,4.83,<.0001,0.05,1.6553,3.9230
58370,Zero-Inflation Proportion pi,0.06856,,1000,,,0.05,,
58370,logRR,0.6425,,1000,,,0.05,,
58370,RR,1.9012,,1000,,,0.05,,
58371,Zero-Inflation Proportion pi,0.02879,,1000,,,0.05,,
58371,logRR,1.5299,,1000,,,0.05,,
58371,RR,4.6176,,1000,,,0.05,,
58635,Zero-Inflation Proportion pi,0.000030,,1000,,,0.05,,
58635,logRR,-0.08673,0.4740,1000,-0.18,0.8549,0.05,-1.0170,0.8435
58635,RR,0.9169,0.4347,1000,2.11,0.0352,0.05,0.06396,1.7699
59459,Zero-Inflation Proportion pi,0.000801,0.01245,1000,0.06,0.9487,0.05,-0.02364,0.02524
59459,logRR,-0.4559,0.2808,1000,-1.62,0.1048,0.05,-1.0069,0.09508
59459,RR,0.6339,0.1780,1000,3.56,0.0004,0.05,0.2846,0.9831
59901,Zero-Inflation Proportion pi,0.1226,0.04630,1000,2.65,0.0082,0.05,0.03170,0.2134
59901,logRR,0.2908,0.1190,1000,2.44,0.0147,0.05,0.05722,0.5244
59901,RR,1.3375,0.1592,1000,8.40,<.0001,0.05,1.0251,1.6499
59911,Zero-Inflation Proportion pi,0.1353,,1000,,,0.05,,
59911,logRR,0.3063,,1000,,,0.05,,
59911,RR,1.3583,,1000,,,0.05,,
60190,Zero-Inflation Proportion pi,0.001759,0.01119,1000,0.16,0.8751,0.05,-0.02021,0.02373
60190,logRR,-0.6428,0.2519,1000,-2.55,0.0109,0.05,-1.1370,-0.1485
60190,RR,0.5258,0.1324,1000,3.97,<.0001,0.05,0.2660,0.7857
60230,Zero-Inflation Proportion pi,0.3166,0.2064,1000,1.53,0.1252,0.05,-0.08831,0.7216
60230,logRR,0.2526,0.2435,1000,1.04,0.2999,0.05,-0.2253,0.7304
60230,RR,1.2873,0.3135,1000,4.11,<.0001,0.05,0.6722,1.9025
60251,Zero-Inflation Proportion pi,0.1401,0.07488,1000,1.87,0.0616,0.05,-0.00680,0.2871
60251,logRR,0.2768,0.1846,1000,1.50,0.1340,0.05,-0.08539,0.6390
60251,RR,1.3189,0.2434,1000,5.42,<.0001,0.05,0.8412,1.7966
60274,Zero-Inflation Proportion pi,0.06216,0.03473,1000,1.79,0.0737,0.05,-0.00598,0.1303
60274,logRR,-0.02113,0.09749,1000,-0.22,0.8285,0.05,-0.2124,0.1702
60274,RR,0.9791,0.09546,1000,10.26,<.0001,0.05,0.7918,1.1664
60363,Zero-Inflation Proportion pi,0.001036,,1000,,,0.05,,
60363,logRR,-0.3029,,1000,,,0.05,,
60363,RR,0.7387,,1000,,,0.05,,
60489,Zero-Inflation Proportion pi,0.02599,0.1338,1000,0.19,0.8460,0.05,-0.2366,0.2885
60489,logRR,-0.9653,0.2666,1000,-3.62,0.0003,0.05,-1.4885,-0.4421
60489,RR,0.3809,0.1015,1000,3.75,0.0002,0.05,0.1816,0.5801
60531,Zero-Inflation Proportion pi,1.289E-8,8.399E-6,1000,0.00,0.9988,0.05,-0.00002,0.000016
60531,logRR,0.2067,0.1546,1000,1.34,0.1816,0.05,-0.09669,0.5100
60531,RR,1.2296,0.1901,1000,6.47,<.0001,0.05,0.8566,1.6026
60533,Zero-Inflation Proportion pi,1.876E-6,,1000,,,0.05,,
60533,logRR,0.4749,0.6904,1000,0.69,0.4917,0.05,-0.8798,1.8297
60533,RR,1.6079,1.1101,1000,1.45,0.1478,0.05,-0.5704,3.7862
60546,Zero-Inflation Proportion pi,0.000018,,1000,,,0.05,,
60546,logRR,0.8557,0.1128,1000,7.58,<.0001,0.05,0.6343,1.0771
60546,RR,2.3530,0.2655,1000,8.86,<.0001,0.05,1.8320,2.8741
60547,Zero-Inflation Proportion pi,0.000204,,1000,,,0.05,,
60547,logRR,1.8447,,1000,,,0.05,,
60547,RR,6.3260,,1000,,,0.05,,
60548,Zero-Inflation Proportion pi,1E-6,,1000,,,0.05,,
60548,logRR,0.9050,0.2697,1000,3.36,0.0008,0.05,0.3758,1.4341
60548,RR,2.4718,0.6665,1000,3.71,0.0002,0.05,1.1639,3.7798
60549,Zero-Inflation Proportion pi,0.000041,0.000610,1000,0.07,0.9466,0.05,-0.00116,0.001238
60549,logRR,1.3747,0.3074,1000,4.47,<.0001,0.05,0.7714,1.9780
60549,RR,3.9539,1.2156,1000,3.25,0.0012,0.05,1.5685,6.3393
60550,Zero-Inflation Proportion pi,1.08E-11,,1000,,,0.05,,
60550,logRR,1.1388,0.3009,1000,3.78,0.0002,0.05,0.5483,1.7293
60550,RR,3.1231,0.9398,1000,3.32,0.0009,0.05,1.2788,4.9674
60607,Zero-Inflation Proportion pi,0.000014,0.001039,1000,0.01,0.9891,0.05,-0.00202,0.002053
60607,logRR,0.09505,0.2409,1000,0.39,0.6932,0.05,-0.3777,0.5678
60607,RR,1.0997,0.2649,1000,4.15,<.0001,0.05,0.5799,1.6196
60649,Zero-Inflation Proportion pi,1.32E-35,,1000,,,0.05,,
60649,logRR,-17.5002,39.6552,1000,-0.44,0.6591,0.05,-95.3170,60.3167
60649,RR,2.511E-8,,1000,,,0.05,,
60650,Zero-Inflation Proportion pi,8.786E-6,,1000,,,0.05,,
60650,logRR,0.09136,0.3275,1000,0.28,0.7804,0.05,-0.5514,0.7341
60650,RR,1.0957,0.3589,1000,3.05,0.0023,0.05,0.3915,1.7998
60652,Zero-Inflation Proportion pi,5.286E-6,0.000810,1000,0.01,0.9948,0.05,-0.00158,0.001595
60652,logRR,-1.1617,0.6309,1000,-1.84,0.0659,0.05,-2.3997,0.07641
60652,RR,0.3130,0.1975,1000,1.58,0.1133,0.05,-0.07451,0.7004
60653,Zero-Inflation Proportion pi,0.000038,0.002409,1000,0.02,0.9875,0.05,-0.00469,0.004764
60653,logRR,-0.7512,0.1845,1000,-4.07,<.0001,0.05,-1.1131,-0.3892
60653,RR,0.4718,0.08703,1000,5.42,<.0001,0.05,0.3010,0.6426
60654,Zero-Inflation Proportion pi,1.16E-41,,1000,,,0.05,,
60654,logRR,-5.3156,5.6324,1000,-0.94,0.3455,0.05,-16.3683,5.7370
60654,RR,0.004914,0.02768,1000,0.18,0.8591,0.05,-0.04940,0.05923
60655,Zero-Inflation Proportion pi,1.041E-6,,1000,,,0.05,,
60655,logRR,-1.0167,0.4376,1000,-2.32,0.0203,0.05,-1.8754,-0.1581
60655,RR,0.3618,0.1583,1000,2.29,0.0225,0.05,0.05114,0.6724
60657,Zero-Inflation Proportion pi,3.083E-7,0.000342,1000,0.00,0.9993,0.05,-0.00067,0.000671
60657,logRR,-1.0284,0.5267,1000,-1.95,0.0511,0.05,-2.0619,0.005141
60657,RR,0.3576,0.1883,1000,1.90,0.0579,0.05,-0.01198,0.7272
60981,Zero-Inflation Proportion pi,0.1339,0.08718,1000,1.54,0.1248,0.05,-0.03714,0.3050
60981,logRR,0.08668,0.1711,1000,0.51,0.6126,0.05,-0.2491,0.4225
60981,RR,1.0905,0.1866,1000,5.84,<.0001,0.05,0.7243,1.4567
60988,Zero-Inflation Proportion pi,3.03E-7,,1000,,,0.05,,
60988,logRR,-0.1898,,1000,,,0.05,,
60988,RR,0.8271,,1000,,,0.05,,
61057,Zero-Inflation Proportion pi,0.2926,0.1465,1000,2.00,0.0461,0.05,0.005015,0.5801
61057,logRR,0.1714,0.2290,1000,0.75,0.4544,0.05,-0.2780,0.6208
61057,RR,1.1870,0.2718,1000,4.37,<.0001,0.05,0.6535,1.7204
61088,Zero-Inflation Proportion pi,0.01372,0.1760,1000,0.08,0.9379,0.05,-0.3316,0.3590
61088,logRR,0.1643,0.2955,1000,0.56,0.5784,0.05,-0.4156,0.7441
61088,RR,1.1785,0.3482,1000,3.38,0.0007,0.05,0.4952,1.8619
61175,Zero-Inflation Proportion pi,1.037E-6,0.000551,1000,0.00,0.9985,0.05,-0.00108,0.001081
61175,logRR,-0.7303,0.7874,1000,-0.93,0.3539,0.05,-2.2755,0.8150
61175,RR,0.4818,0.3794,1000,1.27,0.2044,0.05,-0.2627,1.2262
61207,Zero-Inflation Proportion pi,0.000064,,1000,,,0.05,,
61207,logRR,1.0993,0.5397,1000,2.04,0.0419,0.05,0.04024,2.1585
61207,RR,3.0022,1.6203,1000,1.85,0.0642,0.05,-0.1774,6.1819
62016,Zero-Inflation Proportion pi,0.002458,,1000,,,0.05,,
62016,logRR,-0.2219,,1000,,,0.05,,
62016,RR,0.8010,,1000,,,0.05,,
62527,Zero-Inflation Proportion pi,1.872E-6,,1000,,,0.05,,
62527,logRR,0.09669,0.3060,1000,0.32,0.7521,0.05,-0.5038,0.6972
62527,RR,1.1015,0.3371,1000,3.27,0.0011,0.05,0.4401,1.7629
62862,Zero-Inflation Proportion pi,0.1773,0.1486,1000,1.19,0.2333,0.05,-0.1144,0.4689
62862,logRR,0.01702,0.3870,1000,0.04,0.9649,0.05,-0.7424,0.7764
62862,RR,1.0172,0.3936,1000,2.58,0.0099,0.05,0.2447,1.7896
62863,Zero-Inflation Proportion pi,0.1316,0.1172,1000,1.12,0.2619,0.05,-0.09842,0.3615
62863,logRR,-0.01937,0.2162,1000,-0.09,0.9286,0.05,-0.4437,0.4050
62863,RR,0.9808,0.2121,1000,4.62,<.0001,0.05,0.5646,1.3970
63756,Zero-Inflation Proportion pi,0.2426,,1000,,,0.05,,
63756,logRR,0.1305,,1000,,,0.05,,
63756,RR,1.1394,,1000,,,0.05,,
63759,Zero-Inflation Proportion pi,0.000065,0.001046,1000,0.06,0.9508,0.05,-0.00199,0.002117
63759,logRR,0.2852,0.2877,1000,0.99,0.3217,0.05,-0.2793,0.8498
63759,RR,1.3301,0.3826,1000,3.48,0.0005,0.05,0.5792,2.0810
63999,Zero-Inflation Proportion pi,0.1842,,1000,,,0.05,,
63999,logRR,-0.6350,,1000,,,0.05,,
63999,RR,0.5299,,1000,,,0.05,,
64044,Zero-Inflation Proportion pi,0.1842,,1000,,,0.05,,
64044,logRR,-0.6350,,1000,,,0.05,,
64044,RR,0.5299,,1000,,,0.05,,
64452,Zero-Inflation Proportion pi,0.2318,0.07883,1000,2.94,0.0034,0.05,0.07706,0.3865
64452,logRR,0.2969,0.1521,1000,1.95,0.0513,0.05,-0.00162,0.5954
64452,RR,1.3457,0.2047,1000,6.57,<.0001,0.05,0.9440,1.7474
64463,Zero-Inflation Proportion pi,0.1948,0.1363,1000,1.43,0.1533,0.05,-0.07270,0.4624
64463,logRR,1.0452,0.4374,1000,2.39,0.0170,0.05,0.1869,1.9035
64463,RR,2.8439,1.2439,1000,2.29,0.0224,0.05,0.4031,5.2848
64467,Zero-Inflation Proportion pi,6.11E-6,0.000715,1000,0.01,0.9932,0.05,-0.00140,0.001409
64467,logRR,0.6371,0.5616,1000,1.13,0.2569,0.05,-0.4649,1.7390
64467,RR,1.8909,1.0619,1000,1.78,0.0753,0.05,-0.1928,3.9746
64470,Zero-Inflation Proportion pi,1E-6,,1000,,,0.05,,
64470,logRR,1.0424,0.4012,1000,2.60,0.0095,0.05,0.2551,1.8296
64470,RR,2.8359,1.1377,1000,2.49,0.0128,0.05,0.6032,5.0685
64543,Zero-Inflation Proportion pi,0.2698,0.1458,1000,1.85,0.0646,0.05,-0.01639,0.5560
64543,logRR,0.2168,0.3436,1000,0.63,0.5282,0.05,-0.4575,0.8911
64543,RR,1.2421,0.4268,1000,2.91,0.0037,0.05,0.4046,2.0797
64546,Zero-Inflation Proportion pi,0.08638,,1000,,,0.05,,
64546,logRR,1.2602,0.5022,1000,2.51,0.0123,0.05,0.2747,2.2457
64546,RR,3.5260,1.7708,1000,1.99,0.0467,0.05,0.05117,7.0009
64578,Zero-Inflation Proportion pi,0.1423,0.1075,1000,1.32,0.1857,0.05,-0.06856,0.3532
64578,logRR,-0.08421,0.2018,1000,-0.42,0.6766,0.05,-0.4802,0.3118
64578,RR,0.9192,0.1855,1000,4.96,<.0001,0.05,0.5552,1.2833
64865,Zero-Inflation Proportion pi,0.000031,0.000644,1000,0.05,0.9617,0.05,-0.00123,0.001294
64865,logRR,0.7874,0.3926,1000,2.01,0.0452,0.05,0.01686,1.5578
64865,RR,2.1976,0.8629,1000,2.55,0.0110,0.05,0.5044,3.8908
65239,Zero-Inflation Proportion pi,0.2715,0.1469,1000,1.85,0.0649,0.05,-0.01681,0.5599
65239,logRR,0.3440,0.2047,1000,1.68,0.0933,0.05,-0.05783,0.7457
65239,RR,1.4105,0.2888,1000,4.88,<.0001,0.05,0.8438,1.9772
65940,Zero-Inflation Proportion pi,0.2364,0.08489,1000,2.78,0.0055,0.05,0.06983,0.4030
65940,logRR,0.003753,0.1219,1000,0.03,0.9754,0.05,-0.2354,0.2429
65940,RR,1.0038,0.1223,1000,8.21,<.0001,0.05,0.7637,1.2438
65942,Zero-Inflation Proportion pi,6.59E-6,,1000,,,0.05,,
65942,logRR,0.01555,,1000,,,0.05,,
65942,RR,1.0157,,1000,,,0.05,,
65944,Zero-Inflation Proportion pi,9.931E-7,0.000160,1000,0.01,0.9951,0.05,-0.00031,0.000316
65944,logRR,0.1947,0.2541,1000,0.77,0.4438,0.05,-0.3039,0.6932
65944,RR,1.2149,0.3087,1000,3.94,<.0001,0.05,0.6092,1.8206
65945,Zero-Inflation Proportion pi,0.09193,,1000,,,0.05,,
65945,logRR,-0.03141,,1000,,,0.05,,
65945,RR,0.9691,,1000,,,0.05,,
65947,Zero-Inflation Proportion pi,0.000030,,1000,,,0.05,,
65947,logRR,0.07010,,1000,,,0.05,,
65947,RR,1.0726,,1000,,,0.05,,
65949,Zero-Inflation Proportion pi,0.1584,0.1097,1000,1.44,0.1491,0.05,-0.05688,0.3737
65949,logRR,-0.6000,0.4091,1000,-1.47,0.1428,0.05,-1.4027,0.2028
65949,RR,0.5488,0.2245,1000,2.44,0.0147,0.05,0.1083,0.9894
65957,Zero-Inflation Proportion pi,0.000029,0.000462,1000,0.06,0.9506,0.05,-0.00088,0.000935
65957,logRR,-0.04389,0.1132,1000,-0.39,0.6982,0.05,-0.2660,0.1782
65957,RR,0.9571,0.1083,1000,8.84,<.0001,0.05,0.7445,1.1696
65958,Zero-Inflation Proportion pi,6.247E-8,,1000,,,0.05,,
65958,logRR,0.004166,0.08721,1000,0.05,0.9619,0.05,-0.1670,0.1753
65958,RR,1.0042,0.08758,1000,11.47,<.0001,0.05,0.8323,1.1760
65968,Zero-Inflation Proportion pi,0.1178,,1000,,,0.05,,
65968,logRR,0.05579,6.529E-6,1000,8544.80,<.0001,0.05,0.05578,0.05580
65968,RR,1.0574,6.904E-6,1000,153164,<.0001,0.05,1.0574,1.0574
65973,Zero-Inflation Proportion pi,0.000074,,1000,,,0.05,,
65973,logRR,0.1175,,1000,,,0.05,,
65973,RR,1.1246,,1000,,,0.05,,
65977,Zero-Inflation Proportion pi,1.831E-7,0.000027,1000,0.01,0.9947,0.05,-0.00005,0.000054
65977,logRR,0.08214,0.1387,1000,0.59,0.5537,0.05,-0.1899,0.3542
65977,RR,1.0856,0.1505,1000,7.21,<.0001,0.05,0.7902,1.3810
65979,Zero-Inflation Proportion pi,0.001967,,1000,,,0.05,,
65979,logRR,1.2162,,1000,,,0.05,,
65979,RR,3.3744,,1000,,,0.05,,
65990,Zero-Inflation Proportion pi,0.1795,0.08068,1000,2.22,0.0264,0.05,0.02113,0.3378
65990,logRR,0.01609,0.1414,1000,0.11,0.9094,0.05,-0.2614,0.2936
65990,RR,1.0162,0.1437,1000,7.07,<.0001,0.05,0.7342,1.2982
65994,Zero-Inflation Proportion pi,0.06160,,1000,,,0.05,,
65994,logRR,-0.00563,,1000,,,0.05,,
65994,RR,0.9944,,1000,,,0.05,,
65995,Zero-Inflation Proportion pi,0.1111,0.08745,1000,1.27,0.2041,0.05,-0.06047,0.2827
65995,logRR,-0.01987,0.1745,1000,-0.11,0.9093,0.05,-0.3623,0.3225
65995,RR,0.9803,0.1710,1000,5.73,<.0001,0.05,0.6447,1.3160
65999,Zero-Inflation Proportion pi,0.1664,0.1088,1000,1.53,0.1267,0.05,-0.04721,0.3799
65999,logRR,-0.2922,0.3485,1000,-0.84,0.4019,0.05,-0.9761,0.3916
65999,RR,0.7466,0.2602,1000,2.87,0.0042,0.05,0.2360,1.2572
66018,Zero-Inflation Proportion pi,0.1876,0.09340,1000,2.01,0.0449,0.05,0.004313,0.3709
66018,logRR,-0.08499,0.2234,1000,-0.38,0.7037,0.05,-0.5234,0.3534
66018,RR,0.9185,0.2052,1000,4.48,<.0001,0.05,0.5158,1.3212
66031,Zero-Inflation Proportion pi,0.000037,,1000,,,0.05,,
66031,logRR,0.5268,,1000,,,0.05,,
66031,RR,1.6935,,1000,,,0.05,,
66042,Zero-Inflation Proportion pi,0.1727,0.06458,1000,2.67,0.0076,0.05,0.04594,0.2994
66042,logRR,0.05588,0.1113,1000,0.50,0.6156,0.05,-0.1624,0.2742
66042,RR,1.0575,0.1176,1000,8.99,<.0001,0.05,0.8266,1.2883
66046,Zero-Inflation Proportion pi,0.1502,,1000,,,0.05,,
66046,logRR,0.2012,,1000,,,0.05,,
66046,RR,1.2228,,1000,,,0.05,,
66047,Zero-Inflation Proportion pi,0.09193,,1000,,,0.05,,
66047,logRR,-0.03141,,1000,,,0.05,,
66047,RR,0.9691,,1000,,,0.05,,
66051,Zero-Inflation Proportion pi,0.1632,0.1085,1000,1.50,0.1329,0.05,-0.04975,0.3762
66051,logRR,-0.4847,0.2824,1000,-1.72,0.0864,0.05,-1.0389,0.06943
66051,RR,0.6159,0.1739,1000,3.54,0.0004,0.05,0.2746,0.9572
66070,Zero-Inflation Proportion pi,0.1820,0.09532,1000,1.91,0.0565,0.05,-0.00508,0.3690
66070,logRR,-0.2474,0.2155,1000,-1.15,0.2512,0.05,-0.6704,0.1755
66070,RR,0.7808,0.1683,1000,4.64,<.0001,0.05,0.4506,1.1110
66079,Zero-Inflation Proportion pi,0.000011,0.000417,1000,0.03,0.9785,0.05,-0.00081,0.000830
66079,logRR,0.1974,0.1228,1000,1.61,0.1083,0.05,-0.04358,0.4385
66079,RR,1.2183,0.1496,1000,8.14,<.0001,0.05,0.9246,1.5119
66081,Zero-Inflation Proportion pi,4.021E-6,,1000,,,0.05,,
66081,logRR,0.7986,,1000,,,0.05,,
66081,RR,2.2225,,1000,,,0.05,,
66092,Zero-Inflation Proportion pi,0.06443,0.03592,1000,1.79,0.0731,0.05,-0.00605,0.1349
66092,logRR,0.1597,0.1883,1000,0.85,0.3967,0.05,-0.2099,0.5293
66092,RR,1.1732,0.2209,1000,5.31,<.0001,0.05,0.7396,1.6067
66097,Zero-Inflation Proportion pi,0.1111,0.08745,1000,1.27,0.2041,0.05,-0.06047,0.2827
66097,logRR,-0.01987,0.1745,1000,-0.11,0.9093,0.05,-0.3623,0.3225
66097,RR,0.9803,0.1710,1000,5.73,<.0001,0.05,0.6447,1.3160
66101,Zero-Inflation Proportion pi,0.1663,0.1076,1000,1.55,0.1224,0.05,-0.04480,0.3775
66101,logRR,-0.3019,0.3336,1000,-0.90,0.3657,0.05,-0.9565,0.3527
66101,RR,0.7394,0.2467,1000,3.00,0.0028,0.05,0.2554,1.2235
66111,Zero-Inflation Proportion pi,0.1798,0.1165,1000,1.54,0.1230,0.05,-0.04877,0.4084
66111,logRR,0.2662,0.1995,1000,1.33,0.1824,0.05,-0.1253,0.6577
66111,RR,1.3050,0.2603,1000,5.01,<.0001,0.05,0.7941,1.8159
66119,Zero-Inflation Proportion pi,0.1879,0.09379,1000,2.00,0.0454,0.05,0.003870,0.3719
66119,logRR,-0.00754,0.1856,1000,-0.04,0.9676,0.05,-0.3718,0.3567
66119,RR,0.9925,0.1842,1000,5.39,<.0001,0.05,0.6310,1.3540
66124,Zero-Inflation Proportion pi,0.000056,,1000,,,0.05,,
66124,logRR,1.3910,,1000,,,0.05,,
66124,RR,4.0190,,1000,,,0.05,,
66132,Zero-Inflation Proportion pi,0.000012,,1000,,,0.05,,
66132,logRR,0.3710,0.1565,1000,2.37,0.0179,0.05,0.06401,0.6781
66132,RR,1.4492,0.2268,1000,6.39,<.0001,0.05,1.0043,1.8942
66150,Zero-Inflation Proportion pi,0.000015,,1000,,,0.05,,
66150,logRR,-0.06151,,1000,,,0.05,,
66150,RR,0.9403,,1000,,,0.05,,
66154,Zero-Inflation Proportion pi,0.2364,0.08489,1000,2.78,0.0055,0.05,0.06983,0.4030
66154,logRR,0.003753,0.1219,1000,0.03,0.9754,0.05,-0.2354,0.2429
66154,RR,1.0038,0.1223,1000,8.21,<.0001,0.05,0.7637,1.2438
66155,Zero-Inflation Proportion pi,0.2364,0.08489,1000,2.78,0.0055,0.05,0.06983,0.4030
66155,logRR,0.003753,0.1219,1000,0.03,0.9754,0.05,-0.2354,0.2429
66155,RR,1.0038,0.1223,1000,8.21,<.0001,0.05,0.7637,1.2438
66163,Zero-Inflation Proportion pi,0.1558,,1000,,,0.05,,
66163,logRR,0.005997,,1000,,,0.05,,
66163,RR,1.0060,,1000,,,0.05,,
66167,Zero-Inflation Proportion pi,0.2610,0.09143,1000,2.85,0.0044,0.05,0.08154,0.4404
66167,logRR,0.06083,0.1196,1000,0.51,0.6112,0.05,-0.1739,0.2956
66167,RR,1.0627,0.1271,1000,8.36,<.0001,0.05,0.8133,1.3122
66172,Zero-Inflation Proportion pi,0.2484,0.08501,1000,2.92,0.0036,0.05,0.08154,0.4152
66172,logRR,0.001802,0.1214,1000,0.01,0.9882,0.05,-0.2364,0.2400
66172,RR,1.0018,0.1216,1000,8.24,<.0001,0.05,0.7632,1.2404
66174,Zero-Inflation Proportion pi,0.3177,0.09931,1000,3.20,0.0014,0.05,0.1229,0.5126
66174,logRR,-0.03810,0.1369,1000,-0.28,0.7808,0.05,-0.3067,0.2305
66174,RR,0.9626,0.1318,1000,7.31,<.0001,0.05,0.7041,1.2212
66175,Zero-Inflation Proportion pi,0.1823,0.1043,1000,1.75,0.0808,0.05,-0.02238,0.3870
66175,logRR,0.08576,0.1231,1000,0.70,0.4863,0.05,-0.1559,0.3274
66175,RR,1.0896,0.1342,1000,8.12,<.0001,0.05,0.8263,1.3528
66177,Zero-Inflation Proportion pi,0.07733,,1000,,,0.05,,
66177,logRR,0.008416,,1000,,,0.05,,
66177,RR,1.0085,,1000,,,0.05,,
66179,Zero-Inflation Proportion pi,0.2250,0.07582,1000,2.97,0.0031,0.05,0.07623,0.3738
66179,logRR,0.2527,0.1330,1000,1.90,0.0577,0.05,-0.00830,0.5137
66179,RR,1.2875,0.1713,1000,7.52,<.0001,0.05,0.9515,1.6236
66180,Zero-Inflation Proportion pi,0.2167,0.06396,1000,3.39,0.0007,0.05,0.09124,0.3423
66180,logRR,-0.3175,0.1813,1000,-1.75,0.0803,0.05,-0.6733,0.03836
66180,RR,0.7280,0.1320,1000,5.51,<.0001,0.05,0.4689,0.9870
66181,Zero-Inflation Proportion pi,0.09026,,1000,,,0.05,,
66181,logRR,-0.02137,0.000024,1000,-880.31,<.0001,0.05,-0.02142,-0.02133
66181,RR,0.9789,0.000024,1000,41186.3,<.0001,0.05,0.9788,0.9789
66182,Zero-Inflation Proportion pi,0.1795,0.08068,1000,2.22,0.0264,0.05,0.02113,0.3378
66182,logRR,0.01609,0.1414,1000,0.11,0.9094,0.05,-0.2614,0.2936
66182,RR,1.0162,0.1437,1000,7.07,<.0001,0.05,0.7342,1.2982
66183,Zero-Inflation Proportion pi,0.1795,0.08068,1000,2.22,0.0264,0.05,0.02113,0.3378
66183,logRR,0.01609,0.1414,1000,0.11,0.9094,0.05,-0.2614,0.2936
66183,RR,1.0162,0.1437,1000,7.07,<.0001,0.05,0.7342,1.2982
66186,Zero-Inflation Proportion pi,0.1866,0.1507,1000,1.24,0.2157,0.05,-0.1090,0.4823
66186,logRR,-0.1055,0.3108,1000,-0.34,0.7343,0.05,-0.7155,0.5044
66186,RR,0.8998,0.2797,1000,3.22,0.0013,0.05,0.3510,1.4487
66191,Zero-Inflation Proportion pi,0.2641,,1000,,,0.05,,
66191,logRR,-0.00393,,1000,,,0.05,,
66191,RR,0.9961,,1000,,,0.05,,
66195,Zero-Inflation Proportion pi,0.2051,0.08038,1000,2.55,0.0109,0.05,0.04732,0.3628
66195,logRR,-0.00249,0.2727,1000,-0.01,0.9927,0.05,-0.5376,0.5326
66195,RR,0.9975,0.2720,1000,3.67,0.0003,0.05,0.4637,1.5313
66196,Zero-Inflation Proportion pi,0.1605,0.1354,1000,1.18,0.2363,0.05,-0.1053,0.4263
66196,logRR,-0.05503,0.3068,1000,-0.18,0.8577,0.05,-0.6570,0.5470
66196,RR,0.9465,0.2904,1000,3.26,0.0012,0.05,0.3767,1.5162
66198,Zero-Inflation Proportion pi,0.2534,0.1506,1000,1.68,0.0927,0.05,-0.04204,0.5489
66198,logRR,-0.03103,0.2914,1000,-0.11,0.9152,0.05,-0.6028,0.5407
66198,RR,0.9694,0.2825,1000,3.43,0.0006,0.05,0.4151,1.5237
66200,Zero-Inflation Proportion pi,0.1902,0.07367,1000,2.58,0.0100,0.05,0.04563,0.3348
66200,logRR,0.008854,0.1371,1000,0.06,0.9485,0.05,-0.2602,0.2779
66200,RR,1.0089,0.1383,1000,7.29,<.0001,0.05,0.7375,1.2803
66202,Zero-Inflation Proportion pi,0.2393,0.08272,1000,2.89,0.0039,0.05,0.07693,0.4016
66202,logRR,-0.02054,0.1634,1000,-0.13,0.9000,0.05,-0.3411,0.3000
66202,RR,0.9797,0.1600,1000,6.12,<.0001,0.05,0.6656,1.2937
66203,Zero-Inflation Proportion pi,0.2020,,1000,,,0.05,,
66203,logRR,0.02063,,1000,,,0.05,,
66203,RR,1.0208,,1000,,,0.05,,
66204,Zero-Inflation Proportion pi,0.000056,0.003945,1000,0.01,0.9888,0.05,-0.00768,0.007796
66204,logRR,0.4799,0.4504,1000,1.07,0.2870,0.05,-0.4040,1.3638
66204,RR,1.6159,0.7278,1000,2.22,0.0266,0.05,0.1876,3.0441
66205,Zero-Inflation Proportion pi,0.1401,0.09322,1000,1.50,0.1333,0.05,-0.04286,0.3230
66205,logRR,0.01126,0.1452,1000,0.08,0.9382,0.05,-0.2737,0.2962
66205,RR,1.0113,0.1469,1000,6.89,<.0001,0.05,0.7231,1.2995
66206,Zero-Inflation Proportion pi,0.1713,0.06087,1000,2.81,0.0050,0.05,0.05185,0.2908
66206,logRR,0.3157,0.1734,1000,1.82,0.0689,0.05,-0.02452,0.6558
66206,RR,1.3712,0.2377,1000,5.77,<.0001,0.05,0.9047,1.8376
66207,Zero-Inflation Proportion pi,0.1331,0.09162,1000,1.45,0.1464,0.05,-0.04663,0.3129
66207,logRR,-0.2098,0.1891,1000,-1.11,0.2675,0.05,-0.5808,0.1612
66207,RR,0.8108,0.1533,1000,5.29,<.0001,0.05,0.5100,1.1116
66211,Zero-Inflation Proportion pi,0.1727,0.06458,1000,2.67,0.0076,0.05,0.04594,0.2994
