metaanalysisid,Label,Estimate,StandardError,DF,tValue,Probt,Alpha,Lower,Upper
17038,RR,1.6492,0.3402,1000,4.85,<.0001,0.05,0.9816,2.3168
17039,logRR,0.6953,0.2330,1000,2.98,0.0029,0.05,0.2381,1.1525
17039,RR,2.0043,0.4670,1000,4.29,<.0001,0.05,1.0880,2.9207
17040,logRR,0.6627,0.2173,1000,3.05,0.0023,0.05,0.2364,1.0891
17040,RR,1.9401,0.4216,1000,4.60,<.0001,0.05,1.1129,2.7673
17041,logRR,0.5088,0.1750,1000,2.91,0.0037,0.05,0.1655,0.8521
17041,RR,1.6633,0.2910,1000,5.72,<.0001,0.05,1.0922,2.2344
17042,logRR,0.2971,0.2402,1000,1.24,0.2165,0.05,-0.1743,0.7685
17042,RR,1.3459,0.3233,1000,4.16,<.0001,0.05,0.7114,1.9804
17043,logRR,0.5210,,1000,,,0.05,,
17043,RR,1.6837,,1000,,,0.05,,
17044,logRR,0.9043,0.2885,1000,3.13,0.0018,0.05,0.3382,1.4705
17044,RR,2.4703,0.7127,1000,3.47,0.0006,0.05,1.0717,3.8688
17045,logRR,0.5927,0.2068,1000,2.87,0.0042,0.05,0.1869,0.9985
17045,RR,1.8089,0.3740,1000,4.84,<.0001,0.05,1.0749,2.5429
17046,logRR,0.4054,0.1984,1000,2.04,0.0413,0.05,0.01600,0.7947
17046,RR,1.4999,0.2976,1000,5.04,<.0001,0.05,0.9159,2.0839
17047,logRR,0.3268,0.1791,1000,1.82,0.0683,0.05,-0.02464,0.6783
17047,RR,1.3866,0.2484,1000,5.58,<.0001,0.05,0.8992,1.8739
17048,logRR,0.4076,0.2273,1000,1.79,0.0732,0.05,-0.03841,0.8536
17048,RR,1.5032,0.3416,1000,4.40,<.0001,0.05,0.8328,2.1736
17049,logRR,0.4690,0.2076,1000,2.26,0.0241,0.05,0.06156,0.8764
17049,RR,1.5983,0.3318,1000,4.82,<.0001,0.05,0.9472,2.2495
17050,logRR,0.2182,0.1925,1000,1.13,0.2572,0.05,-0.1595,0.5959
17050,RR,1.2438,0.2394,1000,5.20,<.0001,0.05,0.7741,1.7136
17051,logRR,0.7497,0.1707,1000,4.39,<.0001,0.05,0.4147,1.0847
17051,RR,2.1164,0.3613,1000,5.86,<.0001,0.05,1.4074,2.8254
17052,logRR,0.6692,0.1962,1000,3.41,0.0007,0.05,0.2843,1.0541
17052,RR,1.9527,0.3830,1000,5.10,<.0001,0.05,1.2011,2.7043
17053,logRR,0.5752,0.2265,1000,2.54,0.0112,0.05,0.1307,1.0197
17053,RR,1.7775,0.4026,1000,4.42,<.0001,0.05,0.9875,2.5676
17054,logRR,0.4727,0.1805,1000,2.62,0.0090,0.05,0.1185,0.8269
17054,RR,1.6043,0.2896,1000,5.54,<.0001,0.05,1.0360,2.1726
17055,logRR,0.2985,0.1870,1000,1.60,0.1108,0.05,-0.06855,0.6655
17055,RR,1.3478,0.2521,1000,5.35,<.0001,0.05,0.8531,1.8425
17056,logRR,0.8374,0.2086,1000,4.02,<.0001,0.05,0.4281,1.2467
17056,RR,2.3104,0.4819,1000,4.79,<.0001,0.05,1.3648,3.2560
17057,logRR,0.6168,0.2200,1000,2.80,0.0052,0.05,0.1851,1.0485
17057,RR,1.8530,0.4076,1000,4.55,<.0001,0.05,1.0530,2.6529
17058,logRR,0.6679,0.2241,1000,2.98,0.0029,0.05,0.2281,1.1076
17058,RR,1.9501,0.4370,1000,4.46,<.0001,0.05,1.0926,2.8076
17059,logRR,0.7418,0.1879,1000,3.95,<.0001,0.05,0.3731,1.1105
17059,RR,2.0997,0.3945,1000,5.32,<.0001,0.05,1.3255,2.8738
17060,logRR,0.6718,,1000,,,0.05,,
17060,RR,1.9578,,1000,,,0.05,,
17061,logRR,0.6277,0.1630,1000,3.85,0.0001,0.05,0.3079,0.9475
17061,RR,1.8733,0.3053,1000,6.14,<.0001,0.05,1.2742,2.4724
17062,logRR,0.04953,0.2492,1000,0.20,0.8425,0.05,-0.4394,0.5385
17062,RR,1.0508,0.2618,1000,4.01,<.0001,0.05,0.5370,1.5645
17063,logRR,0.6300,0.1965,1000,3.21,0.0014,0.05,0.2443,1.0157
17063,RR,1.8776,0.3690,1000,5.09,<.0001,0.05,1.1535,2.6018
17064,logRR,0.5429,0.1595,1000,3.40,0.0007,0.05,0.2299,0.8559
17064,RR,1.7210,0.2745,1000,6.27,<.0001,0.05,1.1823,2.2597
17065,logRR,0.4145,0.1645,1000,2.52,0.0119,0.05,0.09174,0.7372
17065,RR,1.5136,0.2489,1000,6.08,<.0001,0.05,1.0251,2.0020
17066,logRR,0.2815,0.2472,1000,1.14,0.2550,0.05,-0.2035,0.7665
17066,RR,1.3251,0.3275,1000,4.05,<.0001,0.05,0.6824,1.9678
17067,logRR,0.6002,0.1862,1000,3.22,0.0013,0.05,0.2349,0.9655
17067,RR,1.8224,0.3393,1000,5.37,<.0001,0.05,1.1567,2.4882
17068,logRR,0.6590,0.2054,1000,3.21,0.0014,0.05,0.2559,1.0622
17068,RR,1.9329,0.3971,1000,4.87,<.0001,0.05,1.1537,2.7121
17069,logRR,0.6521,0.1941,1000,3.36,0.0008,0.05,0.2712,1.0331
17069,RR,1.9196,0.3727,1000,5.15,<.0001,0.05,1.1883,2.6510
17070,logRR,0.6439,0.2094,1000,3.07,0.0022,0.05,0.2329,1.0549
17070,RR,1.9039,0.3987,1000,4.77,<.0001,0.05,1.1214,2.6863
17071,logRR,0.6091,0.1808,1000,3.37,0.0008,0.05,0.2543,0.9640
17071,RR,1.8388,0.3325,1000,5.53,<.0001,0.05,1.1863,2.4914
17072,logRR,1.1006,0.2458,1000,4.48,<.0001,0.05,0.6182,1.5830
17072,RR,3.0060,0.7390,1000,4.07,<.0001,0.05,1.5559,4.4562
17073,logRR,0.9046,0.2335,1000,3.87,0.0001,0.05,0.4464,1.3627
17073,RR,2.4708,0.5769,1000,4.28,<.0001,0.05,1.3388,3.6029
17074,logRR,0.6543,0.2050,1000,3.19,0.0015,0.05,0.2520,1.0567
17074,RR,1.9239,0.3945,1000,4.88,<.0001,0.05,1.1498,2.6980
17075,logRR,0.6324,0.2410,1000,2.62,0.0088,0.05,0.1595,1.1054
17075,RR,1.8822,0.4537,1000,4.15,<.0001,0.05,0.9920,2.7724
17076,logRR,0.8672,0.2069,1000,4.19,<.0001,0.05,0.4612,1.2732
17076,RR,2.3803,0.4924,1000,4.83,<.0001,0.05,1.4139,3.3466
17077,logRR,0.8773,0.1450,1000,6.05,<.0001,0.05,0.5928,1.1619
17077,RR,2.4045,0.3486,1000,6.90,<.0001,0.05,1.7203,3.0887
17078,logRR,0.1452,0.1735,1000,0.84,0.4028,0.05,-0.1952,0.4857
17078,RR,1.1563,0.2006,1000,5.76,<.0001,0.05,0.7626,1.5499
17079,logRR,0.8265,0.2152,1000,3.84,0.0001,0.05,0.4041,1.2488
17079,RR,2.2853,0.4919,1000,4.65,<.0001,0.05,1.3200,3.2505
17080,logRR,0.4348,0.1770,1000,2.46,0.0142,0.05,0.08733,0.7822
17080,RR,1.5446,0.2735,1000,5.65,<.0001,0.05,1.0080,2.0812
17081,logRR,0.6968,0.1770,1000,3.94,<.0001,0.05,0.3494,1.0441
17081,RR,2.0072,0.3553,1000,5.65,<.0001,0.05,1.3101,2.7044
17082,logRR,0.5212,0.1790,1000,2.91,0.0037,0.05,0.1700,0.8724
17082,RR,1.6840,0.3014,1000,5.59,<.0001,0.05,1.0926,2.2755
17083,logRR,0.4112,0.1971,1000,2.09,0.0372,0.05,0.02437,0.7980
17083,RR,1.5086,0.2974,1000,5.07,<.0001,0.05,0.9250,2.0922
17084,logRR,0.8223,,1000,,,0.05,,
17084,RR,2.2757,,1000,,,0.05,,
17085,logRR,0.4877,0.1946,1000,2.51,0.0124,0.05,0.1057,0.8696
17085,RR,1.6285,0.3170,1000,5.14,<.0001,0.05,1.0065,2.2505
17086,logRR,0.7512,0.2025,1000,3.71,0.0002,0.05,0.3538,1.1487
17086,RR,2.1196,0.4293,1000,4.94,<.0001,0.05,1.2772,2.9621
17087,logRR,0.8917,0.2434,1000,3.66,0.0003,0.05,0.4140,1.3693
17087,RR,2.4392,0.5937,1000,4.11,<.0001,0.05,1.2741,3.6043
17088,logRR,0.4696,0.1677,1000,2.80,0.0052,0.05,0.1406,0.7986
17088,RR,1.5994,0.2682,1000,5.96,<.0001,0.05,1.0732,2.1256
17089,logRR,0.5643,0.2124,1000,2.66,0.0080,0.05,0.1476,0.9810
17089,RR,1.7582,0.3734,1000,4.71,<.0001,0.05,1.0255,2.4908
17090,logRR,0.4466,0.2422,1000,1.84,0.0655,0.05,-0.02878,0.9219
17090,RR,1.5630,0.3786,1000,4.13,<.0001,0.05,0.8200,2.3059
17091,logRR,0.4798,0.2112,1000,2.27,0.0233,0.05,0.06528,0.8942
17091,RR,1.6157,0.3413,1000,4.73,<.0001,0.05,0.9460,2.2853
17092,logRR,0.6605,0.2036,1000,3.24,0.0012,0.05,0.2610,1.0600
17092,RR,1.9357,0.3941,1000,4.91,<.0001,0.05,1.1624,2.7091
17093,logRR,0.5014,0.2153,1000,2.33,0.0201,0.05,0.07883,0.9239
17093,RR,1.6509,0.3555,1000,4.64,<.0001,0.05,0.9534,2.3485
17094,logRR,0.2305,,1000,,,0.05,,
17094,RR,1.2592,,1000,,,0.05,,
17095,logRR,0.3073,0.2059,1000,1.49,0.1359,0.05,-0.09676,0.7115
17095,RR,1.3598,0.2800,1000,4.86,<.0001,0.05,0.8103,1.9093
17096,logRR,0.6858,0.2278,1000,3.01,0.0027,0.05,0.2388,1.1327
17096,RR,1.9853,0.4522,1000,4.39,<.0001,0.05,1.0980,2.8726
17097,logRR,0.6058,0.1956,1000,3.10,0.0020,0.05,0.2218,0.9897
17097,RR,1.8326,0.3586,1000,5.11,<.0001,0.05,1.1290,2.5363
17098,logRR,1.0616,0.2206,1000,4.81,<.0001,0.05,0.6287,1.4945
17098,RR,2.8909,0.6378,1000,4.53,<.0001,0.05,1.6395,4.1424
17099,logRR,0.5840,0.2648,1000,2.21,0.0276,0.05,0.06440,1.1035
17099,RR,1.7931,0.4748,1000,3.78,0.0002,0.05,0.8615,2.7248
17100,logRR,0.7164,0.2137,1000,3.35,0.0008,0.05,0.2971,1.1357
17100,RR,2.0470,0.4374,1000,4.68,<.0001,0.05,1.1887,2.9052
17101,logRR,0.3757,0.1937,1000,1.94,0.0527,0.05,-0.00441,0.7557
17101,RR,1.4560,0.2820,1000,5.16,<.0001,0.05,0.9026,2.0093
17102,logRR,0.3288,0.1890,1000,1.74,0.0822,0.05,-0.04206,0.6996
17102,RR,1.3893,0.2625,1000,5.29,<.0001,0.05,0.8741,1.9044
17103,logRR,0.2984,0.2329,1000,1.28,0.2005,0.05,-0.1587,0.7555
17103,RR,1.3477,0.3139,1000,4.29,<.0001,0.05,0.7316,1.9637
17104,logRR,0.6803,0.2326,1000,2.93,0.0035,0.05,0.2239,1.1367
17104,RR,1.9745,0.4592,1000,4.30,<.0001,0.05,1.0734,2.8756
17105,logRR,0.4060,0.2433,1000,1.67,0.0955,0.05,-0.07148,0.8835
17105,RR,1.5008,0.3652,1000,4.11,<.0001,0.05,0.7842,2.2175
17106,logRR,0.9768,0.1857,1000,5.26,<.0001,0.05,0.6124,1.3411
17106,RR,2.6559,0.4931,1000,5.39,<.0001,0.05,1.6882,3.6236
17107,logRR,0.6745,0.1966,1000,3.43,0.0006,0.05,0.2888,1.0602
17107,RR,1.9630,0.3859,1000,5.09,<.0001,0.05,1.2058,2.7202
17108,logRR,0.4271,0.1653,1000,2.58,0.0099,0.05,0.1027,0.7515
17108,RR,1.5328,0.2534,1000,6.05,<.0001,0.05,1.0356,2.0300
17109,logRR,0.5148,0.2131,1000,2.42,0.0159,0.05,0.09663,0.9330
17109,RR,1.6733,0.3566,1000,4.69,<.0001,0.05,0.9736,2.3731
17110,logRR,0.2852,0.1950,1000,1.46,0.1439,0.05,-0.09744,0.6678
17110,RR,1.3300,0.2593,1000,5.13,<.0001,0.05,0.8211,1.8389
17111,logRR,0.5175,0.2257,1000,2.29,0.0221,0.05,0.07456,0.9605
17111,RR,1.6779,0.3788,1000,4.43,<.0001,0.05,0.9346,2.4211
17112,logRR,0.5297,0.1972,1000,2.69,0.0074,0.05,0.1427,0.9167
17112,RR,1.6984,0.3349,1000,5.07,<.0001,0.05,1.0411,2.3556
17113,logRR,0.7125,0.3303,1000,2.16,0.0313,0.05,0.06425,1.3607
17113,RR,2.0390,0.6736,1000,3.03,0.0025,0.05,0.7173,3.3608
17114,logRR,0.7608,0.2416,1000,3.15,0.0017,0.05,0.2868,1.2349
17114,RR,2.1401,0.5170,1000,4.14,<.0001,0.05,1.1256,3.1546
17115,logRR,0.5563,0.1626,1000,3.42,0.0006,0.05,0.2373,0.8753
17115,RR,1.7442,0.2835,1000,6.15,<.0001,0.05,1.1878,2.3006
17116,logRR,0.5409,0.1595,1000,3.39,0.0007,0.05,0.2279,0.8540
17116,RR,1.7176,0.2740,1000,6.27,<.0001,0.05,1.1799,2.2553
17117,logRR,0.7621,0.1923,1000,3.96,<.0001,0.05,0.3847,1.1394
17117,RR,2.1427,0.4121,1000,5.20,<.0001,0.05,1.3341,2.9513
17118,logRR,0.7067,0.2156,1000,3.28,0.0011,0.05,0.2835,1.1298
17118,RR,2.0272,0.4371,1000,4.64,<.0001,0.05,1.1695,2.8850
17119,logRR,0.6561,0.1905,1000,3.44,0.0006,0.05,0.2823,1.0299
17119,RR,1.9273,0.3671,1000,5.25,<.0001,0.05,1.2069,2.6477
17120,logRR,-0.1075,0.1850,1000,-0.58,0.5614,0.05,-0.4705,0.2556
17120,RR,0.8981,0.1662,1000,5.40,<.0001,0.05,0.5720,1.2242
17121,logRR,0.5009,0.2242,1000,2.23,0.0257,0.05,0.06093,0.9409
17121,RR,1.6502,0.3700,1000,4.46,<.0001,0.05,0.9242,2.3762
17122,logRR,0.6419,0.1818,1000,3.53,0.0004,0.05,0.2851,0.9987
17122,RR,1.9001,0.3454,1000,5.50,<.0001,0.05,1.2222,2.5780
17123,logRR,0.3617,0.1655,1000,2.19,0.0291,0.05,0.03691,0.6866
17123,RR,1.4358,0.2377,1000,6.04,<.0001,0.05,0.9694,1.9022
17124,logRR,0.4355,0.2280,1000,1.91,0.0564,0.05,-0.01184,0.8828
17124,RR,1.5457,0.3524,1000,4.39,<.0001,0.05,0.8543,2.2372
17125,logRR,0.5835,0.2079,1000,2.81,0.0051,0.05,0.1754,0.9915
17125,RR,1.7923,0.3727,1000,4.81,<.0001,0.05,1.0609,2.5236
17126,logRR,0.6614,0.1595,1000,4.15,<.0001,0.05,0.3485,0.9744
17126,RR,1.9375,0.3090,1000,6.27,<.0001,0.05,1.3312,2.5439
17127,logRR,0.6690,0.2302,1000,2.91,0.0037,0.05,0.2171,1.1208
17127,RR,1.9522,0.4495,1000,4.34,<.0001,0.05,1.0702,2.8342
17128,logRR,0.2376,0.1923,1000,1.24,0.2170,0.05,-0.1398,0.6150
17128,RR,1.2682,0.2439,1000,5.20,<.0001,0.05,0.7896,1.7468
17129,logRR,0.3288,0.1979,1000,1.66,0.0969,0.05,-0.05953,0.7172
17129,RR,1.3893,0.2750,1000,5.05,<.0001,0.05,0.8498,1.9289
17130,logRR,0.1996,0.2115,1000,0.94,0.3455,0.05,-0.2155,0.6148
17130,RR,1.2210,0.2583,1000,4.73,<.0001,0.05,0.7141,1.7278
17131,logRR,0.3354,0.2405,1000,1.39,0.1633,0.05,-0.1364,0.8073
17131,RR,1.3985,0.3363,1000,4.16,<.0001,0.05,0.7386,2.0585
17132,logRR,0.6089,0.1968,1000,3.09,0.0020,0.05,0.2227,0.9950
17132,RR,1.8383,0.3618,1000,5.08,<.0001,0.05,1.1284,2.5483
17133,logRR,0.7540,0.2209,1000,3.41,0.0007,0.05,0.3205,1.1874
17133,RR,2.1254,0.4695,1000,4.53,<.0001,0.05,1.2042,3.0467
17134,logRR,0.2970,0.1836,1000,1.62,0.1060,0.05,-0.06319,0.6572
17134,RR,1.3458,0.2470,1000,5.45,<.0001,0.05,0.8611,1.8306
17135,logRR,0.8923,0.1701,1000,5.25,<.0001,0.05,0.5585,1.2261
17135,RR,2.4408,0.4152,1000,5.88,<.0001,0.05,1.6261,3.2554
17136,logRR,0.6424,0.1495,1000,4.30,<.0001,0.05,0.3490,0.9359
17136,RR,1.9011,0.2843,1000,6.69,<.0001,0.05,1.3433,2.4589
17137,logRR,0.9259,0.1991,1000,4.65,<.0001,0.05,0.5353,1.3166
17137,RR,2.5242,0.5025,1000,5.02,<.0001,0.05,1.5381,3.5104
17138,logRR,0.5093,0.1967,1000,2.59,0.0098,0.05,0.1233,0.8952
17138,RR,1.6641,0.3273,1000,5.08,<.0001,0.05,1.0218,2.3063
17139,logRR,0.8837,0.1933,1000,4.57,<.0001,0.05,0.5044,1.2630
17139,RR,2.4199,0.4678,1000,5.17,<.0001,0.05,1.5020,3.3378
17140,logRR,0.1038,0.1910,1000,0.54,0.5871,0.05,-0.2710,0.4785
17140,RR,1.1093,0.2119,1000,5.24,<.0001,0.05,0.6936,1.5251
17141,logRR,0.7327,,1000,,,0.05,,
17141,RR,2.0807,,1000,,,0.05,,
17142,logRR,0.7025,0.2025,1000,3.47,0.0005,0.05,0.3051,1.1000
17142,RR,2.0188,0.4089,1000,4.94,<.0001,0.05,1.2165,2.8212
17143,logRR,0.5295,0.2492,1000,2.12,0.0338,0.05,0.04052,1.0185
17143,RR,1.6981,0.4232,1000,4.01,<.0001,0.05,0.8677,2.5285
17144,logRR,0.7238,0.1790,1000,4.04,<.0001,0.05,0.3726,1.0749
17144,RR,2.0622,0.3690,1000,5.59,<.0001,0.05,1.3380,2.7864
17145,logRR,0.3453,0.1880,1000,1.84,0.0665,0.05,-0.02360,0.7142
17145,RR,1.4124,0.2655,1000,5.32,<.0001,0.05,0.8914,1.9335
17146,logRR,0.5726,0.1804,1000,3.17,0.0016,0.05,0.2185,0.9267
17146,RR,1.7729,0.3199,1000,5.54,<.0001,0.05,1.1452,2.4006
17147,logRR,0.5638,0.1946,1000,2.90,0.0038,0.05,0.1820,0.9456
17147,RR,1.7573,0.3419,1000,5.14,<.0001,0.05,1.0864,2.4282
17148,logRR,0.5671,,1000,,,0.05,,
17148,RR,1.7632,,1000,,,0.05,,
17149,logRR,0.2538,0.1533,1000,1.66,0.0980,0.05,-0.04692,0.5546
17149,RR,1.2889,0.1975,1000,6.53,<.0001,0.05,0.9013,1.6766
17150,logRR,0.5909,0.2006,1000,2.95,0.0033,0.05,0.1974,0.9845
17150,RR,1.8056,0.3621,1000,4.99,<.0001,0.05,1.0950,2.5162
17151,logRR,0.5806,,1000,,,0.05,,
17151,RR,1.7872,,1000,,,0.05,,
17152,logRR,0.4739,0.2042,1000,2.32,0.0205,0.05,0.07315,0.8746
17152,RR,1.6062,0.3280,1000,4.90,<.0001,0.05,0.9625,2.2499
17153,logRR,0.3611,0.2324,1000,1.55,0.1205,0.05,-0.09490,0.8172
17153,RR,1.4350,0.3335,1000,4.30,<.0001,0.05,0.7806,2.0893
17154,logRR,0.3972,0.1929,1000,2.06,0.0397,0.05,0.01872,0.7757
17154,RR,1.4877,0.2869,1000,5.18,<.0001,0.05,0.9246,2.0507
17155,logRR,0.7311,0.2158,1000,3.39,0.0007,0.05,0.3077,1.1545
17155,RR,2.0773,0.4482,1000,4.63,<.0001,0.05,1.1978,2.9569
17156,logRR,0.6079,0.1776,1000,3.42,0.0006,0.05,0.2593,0.9565
17156,RR,1.8366,0.3262,1000,5.63,<.0001,0.05,1.1964,2.4767
17157,logRR,0.6911,0.2815,1000,2.46,0.0142,0.05,0.1387,1.2434
17157,RR,1.9959,0.5618,1000,3.55,0.0004,0.05,0.8935,3.0983
17158,logRR,0.5080,0.1940,1000,2.62,0.0090,0.05,0.1274,0.8887
17158,RR,1.6620,0.3224,1000,5.16,<.0001,0.05,1.0294,2.2947
17159,logRR,0.5903,0.1913,1000,3.09,0.0021,0.05,0.2150,0.9657
17159,RR,1.8046,0.3452,1000,5.23,<.0001,0.05,1.1273,2.4819
17160,logRR,0.5571,0.1884,1000,2.96,0.0032,0.05,0.1873,0.9269
17160,RR,1.7456,0.3290,1000,5.31,<.0001,0.05,1.1001,2.3911
17161,logRR,0.6578,0.1893,1000,3.47,0.0005,0.05,0.2863,1.0293
17161,RR,1.9305,0.3655,1000,5.28,<.0001,0.05,1.2133,2.6476
17162,logRR,0.9307,0.2238,1000,4.16,<.0001,0.05,0.4916,1.3698
17162,RR,2.5363,0.5675,1000,4.47,<.0001,0.05,1.4227,3.6499
17163,logRR,0.3507,0.1458,1000,2.41,0.0163,0.05,0.06472,0.6367
17163,RR,1.4201,0.2070,1000,6.86,<.0001,0.05,1.0139,1.8263
17164,logRR,0.8745,0.1842,1000,4.75,<.0001,0.05,0.5130,1.2359
17164,RR,2.3976,0.4416,1000,5.43,<.0001,0.05,1.5309,3.2642
17165,logRR,0.7683,0.2553,1000,3.01,0.0027,0.05,0.2673,1.2692
17165,RR,2.1560,0.5504,1000,3.92,<.0001,0.05,1.0760,3.2361
17166,logRR,0.5457,0.2027,1000,2.69,0.0072,0.05,0.1480,0.9434
17166,RR,1.7258,0.3498,1000,4.93,<.0001,0.05,1.0395,2.4122
17167,logRR,0.5647,0.2094,1000,2.70,0.0071,0.05,0.1538,0.9756
17167,RR,1.7589,0.3683,1000,4.78,<.0001,0.05,1.0362,2.4816
17168,logRR,0.5495,0.2164,1000,2.54,0.0113,0.05,0.1248,0.9742
17168,RR,1.7324,0.3750,1000,4.62,<.0001,0.05,0.9966,2.4682
17169,logRR,0.6086,0.2383,1000,2.55,0.0108,0.05,0.1410,1.0761
17169,RR,1.8378,0.4379,1000,4.20,<.0001,0.05,0.9786,2.6970
17170,logRR,0.1576,0.1672,1000,0.94,0.3461,0.05,-0.1705,0.4857
17170,RR,1.1707,0.1957,1000,5.98,<.0001,0.05,0.7866,1.5548
17171,logRR,0.2818,0.2025,1000,1.39,0.1643,0.05,-0.1155,0.6791
17171,RR,1.3255,0.2684,1000,4.94,<.0001,0.05,0.7989,1.8522
17172,logRR,0.8912,0.2946,1000,3.03,0.0025,0.05,0.3131,1.4693
17172,RR,2.4381,0.7182,1000,3.39,0.0007,0.05,1.0287,3.8475
17173,logRR,0.7983,0.2186,1000,3.65,0.0003,0.05,0.3694,1.2272
17173,RR,2.2217,0.4856,1000,4.58,<.0001,0.05,1.2688,3.1747
17174,logRR,0.8644,0.2530,1000,3.42,0.0007,0.05,0.3679,1.3608
17174,RR,2.3735,0.6005,1000,3.95,<.0001,0.05,1.1951,3.5519
17175,logRR,0.3459,0.1983,1000,1.74,0.0814,0.05,-0.04326,0.7350
17175,RR,1.4132,0.2803,1000,5.04,<.0001,0.05,0.8633,1.9632
17176,logRR,0.5708,0.1763,1000,3.24,0.0012,0.05,0.2248,0.9167
17176,RR,1.7696,0.3120,1000,5.67,<.0001,0.05,1.1574,2.3818
17177,logRR,0.9096,0.2215,1000,4.11,<.0001,0.05,0.4748,1.3443
17177,RR,2.4833,0.5502,1000,4.51,<.0001,0.05,1.4037,3.5629
17178,logRR,0.3338,,1000,,,0.05,,
17178,RR,1.3963,,1000,,,0.05,,
17179,logRR,0.8157,0.2360,1000,3.46,0.0006,0.05,0.3525,1.2789
17179,RR,2.2607,0.5336,1000,4.24,<.0001,0.05,1.2136,3.3078
17180,logRR,0.2935,0.1933,1000,1.52,0.1293,0.05,-0.08590,0.6728
17180,RR,1.3411,0.2593,1000,5.17,<.0001,0.05,0.8323,1.8498
17181,logRR,0.6923,0.2444,1000,2.83,0.0047,0.05,0.2128,1.1718
17181,RR,1.9983,0.4883,1000,4.09,<.0001,0.05,1.0401,2.9565
17182,logRR,0.3888,0.1488,1000,2.61,0.0091,0.05,0.09686,0.6808
17182,RR,1.4752,0.2195,1000,6.72,<.0001,0.05,1.0445,1.9059
17183,logRR,0.5276,0.1871,1000,2.82,0.0049,0.05,0.1605,0.8947
17183,RR,1.6949,0.3171,1000,5.35,<.0001,0.05,1.0726,2.3171
17184,logRR,0.6535,0.1650,1000,3.96,<.0001,0.05,0.3296,0.9774
17184,RR,1.9223,0.3173,1000,6.06,<.0001,0.05,1.2997,2.5449
17185,logRR,0.7394,0.2132,1000,3.47,0.0005,0.05,0.3209,1.1578
17185,RR,2.0946,0.4466,1000,4.69,<.0001,0.05,1.2181,2.9711
17186,logRR,0.4311,0.1927,1000,2.24,0.0255,0.05,0.05284,0.8093
17186,RR,1.5389,0.2966,1000,5.19,<.0001,0.05,0.9569,2.1210
17187,logRR,0.3192,0.1896,1000,1.68,0.0925,0.05,-0.05279,0.6911
17187,RR,1.3760,0.2608,1000,5.28,<.0001,0.05,0.8642,1.8878
17188,logRR,0.2730,0.1791,1000,1.52,0.1277,0.05,-0.07844,0.6243
17188,RR,1.3138,0.2353,1000,5.58,<.0001,0.05,0.8522,1.7755
17189,logRR,0.7932,0.2361,1000,3.36,0.0008,0.05,0.3299,1.2564
17189,RR,2.2104,0.5218,1000,4.24,<.0001,0.05,1.1864,3.2344
17190,logRR,0.7050,0.2082,1000,3.39,0.0007,0.05,0.2964,1.1136
17190,RR,2.0238,0.4214,1000,4.80,<.0001,0.05,1.1969,2.8507
17191,logRR,0.5558,0.2282,1000,2.44,0.0150,0.05,0.1080,1.0035
17191,RR,1.7433,0.3978,1000,4.38,<.0001,0.05,0.9627,2.5238
17192,logRR,0.6941,0.1612,1000,4.31,<.0001,0.05,0.3777,1.0105
17192,RR,2.0020,0.3228,1000,6.20,<.0001,0.05,1.3685,2.6354
17193,logRR,0.7117,0.2467,1000,2.89,0.0040,0.05,0.2277,1.1958
17193,RR,2.0375,0.5026,1000,4.05,<.0001,0.05,1.0513,3.0237
17194,logRR,0.3106,0.1722,1000,1.80,0.0715,0.05,-0.02724,0.6485
17194,RR,1.3643,0.2349,1000,5.81,<.0001,0.05,0.9033,1.8253
17195,logRR,1.1774,0.2519,1000,4.67,<.0001,0.05,0.6832,1.6716
17195,RR,3.2459,0.8175,1000,3.97,<.0001,0.05,1.6417,4.8500
17196,logRR,1.0470,0.2648,1000,3.95,<.0001,0.05,0.5274,1.5665
17196,RR,2.8490,0.7543,1000,3.78,0.0002,0.05,1.3688,4.3291
17197,logRR,0.3737,,1000,,,0.05,,
17197,RR,1.4531,,1000,,,0.05,,
17198,logRR,0.3284,0.2019,1000,1.63,0.1042,0.05,-0.06786,0.7247
17198,RR,1.3888,0.2805,1000,4.95,<.0001,0.05,0.8384,1.9391
17199,logRR,0.6070,0.1643,1000,3.69,0.0002,0.05,0.2846,0.9295
17199,RR,1.8350,0.3015,1000,6.09,<.0001,0.05,1.2433,2.4267
17200,logRR,0.7139,0.1969,1000,3.63,0.0003,0.05,0.3275,1.1004
17200,RR,2.0420,0.4022,1000,5.08,<.0001,0.05,1.2528,2.8312
17201,logRR,0.2959,0.2196,1000,1.35,0.1782,0.05,-0.1351,0.7268
17201,RR,1.3443,0.2952,1000,4.55,<.0001,0.05,0.7650,1.9237
17202,logRR,0.6480,0.1695,1000,3.82,0.0001,0.05,0.3154,0.9806
17202,RR,1.9117,0.3240,1000,5.90,<.0001,0.05,1.2759,2.5476
17203,logRR,0.4274,0.1704,1000,2.51,0.0123,0.05,0.09305,0.7617
17203,RR,1.5332,0.2612,1000,5.87,<.0001,0.05,1.0206,2.0458
17204,logRR,0.9126,0.2051,1000,4.45,<.0001,0.05,0.5102,1.3150
17204,RR,2.4907,0.5108,1000,4.88,<.0001,0.05,1.4884,3.4930
17205,logRR,-0.02731,0.1977,1000,-0.14,0.8902,0.05,-0.4153,0.3607
17205,RR,0.9731,0.1924,1000,5.06,<.0001,0.05,0.5955,1.3506
