metaanalysisid,Label,Estimate,StandardError,DF,tValue,Probt,Alpha,Lower,Upper
59459,logRR,0.2245,0.1416,1000,1.59,0.1132,0.05,-0.05339,0.5024
59459,RR,1.2517,0.1773,1000,7.06,<.0001,0.05,0.9039,1.5995
59901,Zero-Inflation Proportion pi,0.1226,0.04630,1000,2.65,0.0082,0.05,0.03170,0.2134
59901,logRR,-0.2556,0.1106,1000,-2.31,0.0210,0.05,-0.4727,-0.03860
59901,RR,0.7744,0.08565,1000,9.04,<.0001,0.05,0.6064,0.9425
59911,Zero-Inflation Proportion pi,0.1353,,1000,,,0.05,,
59911,logRR,-0.2369,,1000,,,0.05,,
59911,RR,0.7890,,1000,,,0.05,,
60190,Zero-Inflation Proportion pi,0.001759,0.01119,1000,0.16,0.8751,0.05,-0.02021,0.02373
60190,logRR,0.5494,0.1185,1000,4.64,<.0001,0.05,0.3168,0.7819
60190,RR,1.7321,0.2052,1000,8.44,<.0001,0.05,1.3294,2.1349
60230,Zero-Inflation Proportion pi,0.3166,0.2064,1000,1.53,0.1252,0.05,-0.08831,0.7216
60230,logRR,-0.2437,0.2256,1000,-1.08,0.2804,0.05,-0.6864,0.1991
60230,RR,0.7838,0.1768,1000,4.43,<.0001,0.05,0.4367,1.1308
60251,Zero-Inflation Proportion pi,0.1401,0.07488,1000,1.87,0.0616,0.05,-0.00680,0.2871
60251,logRR,-0.2246,0.1808,1000,-1.24,0.2145,0.05,-0.5794,0.1302
60251,RR,0.7988,0.1444,1000,5.53,<.0001,0.05,0.5154,1.0823
60274,Zero-Inflation Proportion pi,0.06216,0.03473,1000,1.79,0.0737,0.05,-0.00598,0.1303
60274,logRR,0.05042,0.08627,1000,0.58,0.5590,0.05,-0.1189,0.2197
60274,RR,1.0517,0.09073,1000,11.59,<.0001,0.05,0.8737,1.2298
60363,Zero-Inflation Proportion pi,0.001036,,1000,,,0.05,,
60363,logRR,0.3102,,1000,,,0.05,,
60363,RR,1.3636,,1000,,,0.05,,
60489,Zero-Inflation Proportion pi,0.02599,0.1338,1000,0.19,0.8460,0.05,-0.2366,0.2885
60489,logRR,1.0019,0.2525,1000,3.97,<.0001,0.05,0.5065,1.4974
60489,RR,2.7235,0.6876,1000,3.96,<.0001,0.05,1.3741,4.0729
60531,Zero-Inflation Proportion pi,1.289E-8,8.399E-6,1000,0.00,0.9988,0.05,-0.00002,0.000016
60531,logRR,-0.2464,0.1766,1000,-1.40,0.1632,0.05,-0.5930,0.1001
60531,RR,0.7816,0.1380,1000,5.66,<.0001,0.05,0.5107,1.0525
60533,Zero-Inflation Proportion pi,1.876E-6,,1000,,,0.05,,
60533,logRR,-0.2084,0.7453,1000,-0.28,0.7799,0.05,-1.6709,1.2542
60533,RR,0.8119,0.6051,1000,1.34,0.1800,0.05,-0.3756,1.9994
60546,Zero-Inflation Proportion pi,0.000018,,1000,,,0.05,,
60546,logRR,-0.8434,0.1268,1000,-6.65,<.0001,0.05,-1.0922,-0.5947
60546,RR,0.4302,0.05454,1000,7.89,<.0001,0.05,0.3232,0.5373
60547,Zero-Inflation Proportion pi,0.000204,,1000,,,0.05,,
60547,logRR,-2.2475,,1000,,,0.05,,
60547,RR,0.1057,,1000,,,0.05,,
60548,Zero-Inflation Proportion pi,1E-6,,1000,,,0.05,,
60548,logRR,-0.7238,0.3396,1000,-2.13,0.0333,0.05,-1.3902,-0.05730
60548,RR,0.4849,0.1647,1000,2.94,0.0033,0.05,0.1617,0.8081
60549,Zero-Inflation Proportion pi,0.000041,0.000610,1000,0.07,0.9466,0.05,-0.00116,0.001238
60549,logRR,-1.4209,0.3338,1000,-4.26,<.0001,0.05,-2.0759,-0.7660
60549,RR,0.2415,0.08060,1000,3.00,0.0028,0.05,0.08333,0.3997
60550,Zero-Inflation Proportion pi,1.08E-11,,1000,,,0.05,,
60550,logRR,-1.0368,0.4503,1000,-2.30,0.0215,0.05,-1.9204,-0.1532
60550,RR,0.3546,0.1597,1000,2.22,0.0266,0.05,0.04127,0.6679
60607,Zero-Inflation Proportion pi,0.000014,0.001039,1000,0.01,0.9891,0.05,-0.00202,0.002053
60607,logRR,0.04788,0.2622,1000,0.18,0.8551,0.05,-0.4666,0.5624
60607,RR,1.0490,0.2750,1000,3.81,0.0001,0.05,0.5093,1.5888
60649,Zero-Inflation Proportion pi,1.32E-35,,1000,,,0.05,,
60649,logRR,20.0946,45.1751,1000,0.44,0.6565,0.05,-68.5543,108.74
60649,RR,5.3333E8,2.409E10,1000,0.02,0.9823,0.05,-4.67E10,4.781E10
60650,Zero-Inflation Proportion pi,8.786E-6,,1000,,,0.05,,
60650,logRR,-0.03008,0.3522,1000,-0.09,0.9319,0.05,-0.7211,0.6610
60650,RR,0.9704,0.3417,1000,2.84,0.0046,0.05,0.2998,1.6409
60652,Zero-Inflation Proportion pi,5.286E-6,0.000810,1000,0.01,0.9948,0.05,-0.00158,0.001595
60652,logRR,1.1617,0.6309,1000,1.84,0.0659,0.05,-0.07637,2.3997
60652,RR,3.1952,2.0158,1000,1.59,0.1133,0.05,-0.7605,7.1510
60653,Zero-Inflation Proportion pi,0.000038,0.002409,1000,0.02,0.9875,0.05,-0.00469,0.004764
60653,logRR,0.7164,0.1884,1000,3.80,0.0002,0.05,0.3466,1.0862
60653,RR,2.0471,0.3858,1000,5.31,<.0001,0.05,1.2901,2.8041
60654,Zero-Inflation Proportion pi,1.16E-41,,1000,,,0.05,,
60654,logRR,0.5661,3.6075,1000,0.16,0.8753,0.05,-6.5131,7.6452
60654,RR,1.7613,6.3539,1000,0.28,0.7817,0.05,-10.7072,14.2298
60655,Zero-Inflation Proportion pi,1.041E-6,,1000,,,0.05,,
60655,logRR,1.3359,0.4547,1000,2.94,0.0034,0.05,0.4436,2.2281
60655,RR,3.8032,1.7293,1000,2.20,0.0281,0.05,0.4097,7.1967
60657,Zero-Inflation Proportion pi,3.083E-7,0.000342,1000,0.00,0.9993,0.05,-0.00067,0.000671
60657,logRR,1.0998,0.6933,1000,1.59,0.1130,0.05,-0.2608,2.4603
60657,RR,3.0035,2.0824,1000,1.44,0.1495,0.05,-1.0829,7.0898
60981,Zero-Inflation Proportion pi,0.1339,0.08718,1000,1.54,0.1248,0.05,-0.03714,0.3050
60981,logRR,-0.09715,0.1665,1000,-0.58,0.5597,0.05,-0.4239,0.2296
60981,RR,0.9074,0.1511,1000,6.01,<.0001,0.05,0.6109,1.2039
60988,Zero-Inflation Proportion pi,3.03E-7,,1000,,,0.05,,
60988,logRR,-0.3076,,1000,,,0.05,,
60988,RR,0.7352,,1000,,,0.05,,
61057,Zero-Inflation Proportion pi,0.2926,0.1465,1000,2.00,0.0461,0.05,0.005015,0.5801
61057,logRR,-0.1950,0.2245,1000,-0.87,0.3852,0.05,-0.6356,0.2455
61057,RR,0.8228,0.1847,1000,4.45,<.0001,0.05,0.4603,1.1853
61088,Zero-Inflation Proportion pi,0.01372,0.1760,1000,0.08,0.9379,0.05,-0.3316,0.3590
61088,logRR,-0.1178,0.2922,1000,-0.40,0.6871,0.05,-0.6912,0.4557
61088,RR,0.8889,0.2598,1000,3.42,0.0006,0.05,0.3792,1.3987
61175,Zero-Inflation Proportion pi,1.037E-6,0.000551,1000,0.00,0.9985,0.05,-0.00108,0.001081
61175,logRR,-0.1533,0.4043,1000,-0.38,0.7046,0.05,-0.9468,0.6401
61175,RR,0.8579,0.3469,1000,2.47,0.0136,0.05,0.1772,1.5385
61207,Zero-Inflation Proportion pi,0.000064,,1000,,,0.05,,
61207,logRR,0.02245,0.7009,1000,0.03,0.9745,0.05,-1.3530,1.3979
61207,RR,1.0227,0.7169,1000,1.43,0.1540,0.05,-0.3840,2.4294
62016,Zero-Inflation Proportion pi,0.002458,,1000,,,0.05,,
62016,logRR,-0.1112,,1000,,,0.05,,
62016,RR,0.8947,,1000,,,0.05,,
62527,Zero-Inflation Proportion pi,1.872E-6,,1000,,,0.05,,
62527,logRR,-0.01205,0.2552,1000,-0.05,0.9623,0.05,-0.5128,0.4887
62527,RR,0.9880,0.2521,1000,3.92,<.0001,0.05,0.4933,1.4828
62862,Zero-Inflation Proportion pi,0.1773,0.1486,1000,1.19,0.2333,0.05,-0.1144,0.4689
62862,logRR,0.2301,0.3787,1000,0.61,0.5435,0.05,-0.5129,0.9732
62862,RR,1.2588,0.4767,1000,2.64,0.0084,0.05,0.3234,2.1942
62863,Zero-Inflation Proportion pi,0.1316,0.1172,1000,1.12,0.2619,0.05,-0.09842,0.3615
62863,logRR,0.3267,0.2287,1000,1.43,0.1534,0.05,-0.1220,0.7754
62863,RR,1.3864,0.3170,1000,4.37,<.0001,0.05,0.7643,2.0084
63756,Zero-Inflation Proportion pi,0.2426,,1000,,,0.05,,
63756,logRR,-0.1179,,1000,,,0.05,,
63756,RR,0.8888,,1000,,,0.05,,
63759,Zero-Inflation Proportion pi,0.000065,0.001046,1000,0.06,0.9508,0.05,-0.00199,0.002117
63759,logRR,-0.4017,0.2011,1000,-2.00,0.0460,0.05,-0.7963,-0.00713
63759,RR,0.6692,0.1346,1000,4.97,<.0001,0.05,0.4052,0.9332
63999,Zero-Inflation Proportion pi,0.1842,,1000,,,0.05,,
63999,logRR,0.3810,,1000,,,0.05,,
63999,RR,1.4638,,1000,,,0.05,,
64044,Zero-Inflation Proportion pi,0.1842,,1000,,,0.05,,
64044,logRR,0.3810,,1000,,,0.05,,
64044,RR,1.4638,,1000,,,0.05,,
64452,Zero-Inflation Proportion pi,0.2318,0.07883,1000,2.94,0.0034,0.05,0.07706,0.3865
64452,logRR,-0.3066,0.1434,1000,-2.14,0.0327,0.05,-0.5879,-0.02532
64452,RR,0.7359,0.1055,1000,6.98,<.0001,0.05,0.5289,0.9429
64463,Zero-Inflation Proportion pi,0.1948,0.1363,1000,1.43,0.1533,0.05,-0.07270,0.4624
64463,logRR,-0.3649,0.5125,1000,-0.71,0.4766,0.05,-1.3706,0.6408
64463,RR,0.6943,0.3558,1000,1.95,0.0513,0.05,-0.00395,1.3925
64467,Zero-Inflation Proportion pi,6.11E-6,0.000715,1000,0.01,0.9932,0.05,-0.00140,0.001409
64467,logRR,-0.5057,0.5755,1000,-0.88,0.3798,0.05,-1.6351,0.6236
64467,RR,0.6031,0.3471,1000,1.74,0.0826,0.05,-0.07802,1.2841
64470,Zero-Inflation Proportion pi,1E-6,,1000,,,0.05,,
64470,logRR,-1.0513,0.4627,1000,-2.27,0.0233,0.05,-1.9592,-0.1434
64470,RR,0.3495,0.1617,1000,2.16,0.0309,0.05,0.03219,0.6668
64543,Zero-Inflation Proportion pi,0.2698,0.1458,1000,1.85,0.0646,0.05,-0.01639,0.5560
64543,logRR,-0.2168,0.3436,1000,-0.63,0.5282,0.05,-0.8911,0.4575
64543,RR,0.8051,0.2766,1000,2.91,0.0037,0.05,0.2622,1.3479
64546,Zero-Inflation Proportion pi,0.08638,,1000,,,0.05,,
64546,logRR,-1.3382,0.5035,1000,-2.66,0.0080,0.05,-2.3263,-0.3501
64546,RR,0.2623,0.1321,1000,1.99,0.0473,0.05,0.003123,0.5215
64578,Zero-Inflation Proportion pi,0.1423,0.1075,1000,1.32,0.1857,0.05,-0.06856,0.3532
64578,logRR,0.1108,0.1931,1000,0.57,0.5661,0.05,-0.2681,0.4898
64578,RR,1.1172,0.2158,1000,5.18,<.0001,0.05,0.6938,1.5406
64865,Zero-Inflation Proportion pi,0.000031,0.000644,1000,0.05,0.9617,0.05,-0.00123,0.001294
64865,logRR,-0.7482,0.3832,1000,-1.95,0.0512,0.05,-1.5003,0.003784
64865,RR,0.4732,0.1813,1000,2.61,0.0092,0.05,0.1173,0.8291
65239,Zero-Inflation Proportion pi,0.2715,0.1469,1000,1.85,0.0649,0.05,-0.01681,0.5599
65239,logRR,-0.2770,0.1865,1000,-1.49,0.1378,0.05,-0.6430,0.08900
65239,RR,0.7581,0.1414,1000,5.36,<.0001,0.05,0.4806,1.0355
65940,Zero-Inflation Proportion pi,0.2364,0.08489,1000,2.78,0.0055,0.05,0.06983,0.4030
65940,logRR,-0.09229,0.1104,1000,-0.84,0.4033,0.05,-0.3089,0.1243
65940,RR,0.9118,0.1006,1000,9.06,<.0001,0.05,0.7144,1.1093
65942,Zero-Inflation Proportion pi,6.59E-6,,1000,,,0.05,,
65942,logRR,-0.02093,,1000,,,0.05,,
65942,RR,0.9793,,1000,,,0.05,,
65944,Zero-Inflation Proportion pi,9.931E-7,0.000160,1000,0.01,0.9951,0.05,-0.00031,0.000316
65944,logRR,-0.1450,0.2172,1000,-0.67,0.5046,0.05,-0.5712,0.2812
65944,RR,0.8650,0.1879,1000,4.60,<.0001,0.05,0.4964,1.2337
65945,Zero-Inflation Proportion pi,0.09193,,1000,,,0.05,,
65945,logRR,-0.09968,,1000,,,0.05,,
65945,RR,0.9051,,1000,,,0.05,,
65947,Zero-Inflation Proportion pi,0.000030,,1000,,,0.05,,
65947,logRR,-0.2193,,1000,,,0.05,,
65947,RR,0.8031,,1000,,,0.05,,
65949,Zero-Inflation Proportion pi,0.1584,0.1097,1000,1.44,0.1491,0.05,-0.05688,0.3737
65949,logRR,0.2233,0.3769,1000,0.59,0.5538,0.05,-0.5164,0.9629
65949,RR,1.2501,0.4712,1000,2.65,0.0081,0.05,0.3255,2.1748
65957,Zero-Inflation Proportion pi,0.000029,0.000462,1000,0.06,0.9506,0.05,-0.00088,0.000935
65957,logRR,-0.08919,0.1092,1000,-0.82,0.4144,0.05,-0.3036,0.1252
65957,RR,0.9147,0.09993,1000,9.15,<.0001,0.05,0.7186,1.1108
65958,Zero-Inflation Proportion pi,6.247E-8,,1000,,,0.05,,
65958,logRR,-0.06536,0.1132,1000,-0.58,0.5637,0.05,-0.2874,0.1567
65958,RR,0.9367,0.1060,1000,8.84,<.0001,0.05,0.7287,1.1448
65968,Zero-Inflation Proportion pi,0.1178,,1000,,,0.05,,
65968,logRR,-0.3077,5.892E-6,1000,-52230,<.0001,0.05,-0.3077,-0.3077
65968,RR,0.7351,4.331E-6,1000,169727,<.0001,0.05,0.7351,0.7351
65973,Zero-Inflation Proportion pi,0.000074,,1000,,,0.05,,
65973,logRR,-0.1953,,1000,,,0.05,,
65973,RR,0.8226,,1000,,,0.05,,
65977,Zero-Inflation Proportion pi,1.831E-7,0.000027,1000,0.01,0.9947,0.05,-0.00005,0.000054
65977,logRR,-0.1176,0.1162,1000,-1.01,0.3117,0.05,-0.3456,0.1104
65977,RR,0.8890,0.1033,1000,8.61,<.0001,0.05,0.6863,1.0918
65979,Zero-Inflation Proportion pi,0.001967,,1000,,,0.05,,
65979,logRR,-0.4742,,1000,,,0.05,,
65979,RR,0.6224,,1000,,,0.05,,
65990,Zero-Inflation Proportion pi,0.1795,0.08068,1000,2.22,0.0264,0.05,0.02113,0.3378
65990,logRR,-0.09028,0.1172,1000,-0.77,0.4415,0.05,-0.3204,0.1398
65990,RR,0.9137,0.1071,1000,8.53,<.0001,0.05,0.7035,1.1239
65994,Zero-Inflation Proportion pi,0.06160,,1000,,,0.05,,
65994,logRR,0.05828,,1000,,,0.05,,
65994,RR,1.0600,,1000,,,0.05,,
65995,Zero-Inflation Proportion pi,0.1111,0.08745,1000,1.27,0.2041,0.05,-0.06047,0.2827
65995,logRR,-0.1246,0.1548,1000,-0.80,0.4211,0.05,-0.4284,0.1792
65995,RR,0.8829,0.1367,1000,6.46,<.0001,0.05,0.6147,1.1510
65999,Zero-Inflation Proportion pi,0.1664,0.1088,1000,1.53,0.1267,0.05,-0.04721,0.3799
65999,logRR,-0.01110,0.2833,1000,-0.04,0.9688,0.05,-0.5669,0.5447
65999,RR,0.9890,0.2801,1000,3.53,0.0004,0.05,0.4393,1.5387
66018,Zero-Inflation Proportion pi,0.1876,0.09340,1000,2.01,0.0449,0.05,0.004313,0.3709
66018,logRR,-0.1599,0.1778,1000,-0.90,0.3686,0.05,-0.5088,0.1890
66018,RR,0.8522,0.1515,1000,5.62,<.0001,0.05,0.5549,1.1495
66031,Zero-Inflation Proportion pi,0.000037,,1000,,,0.05,,
66031,logRR,-0.1078,,1000,,,0.05,,
66031,RR,0.8978,,1000,,,0.05,,
66042,Zero-Inflation Proportion pi,0.1727,0.06458,1000,2.67,0.0076,0.05,0.04594,0.2994
66042,logRR,-0.1041,0.09254,1000,-1.12,0.2611,0.05,-0.2857,0.07753
66042,RR,0.9012,0.08340,1000,10.81,<.0001,0.05,0.7375,1.0648
66046,Zero-Inflation Proportion pi,0.1502,,1000,,,0.05,,
66046,logRR,-0.1406,,1000,,,0.05,,
66046,RR,0.8689,,1000,,,0.05,,
66047,Zero-Inflation Proportion pi,0.09193,,1000,,,0.05,,
66047,logRR,-0.09968,,1000,,,0.05,,
66047,RR,0.9051,,1000,,,0.05,,
66051,Zero-Inflation Proportion pi,0.1632,0.1085,1000,1.50,0.1329,0.05,-0.04975,0.3762
66051,logRR,0.2791,0.2821,1000,0.99,0.3226,0.05,-0.2744,0.8326
66051,RR,1.3220,0.3729,1000,3.55,0.0004,0.05,0.5902,2.0537
66070,Zero-Inflation Proportion pi,0.1820,0.09532,1000,1.91,0.0565,0.05,-0.00508,0.3690
66070,logRR,0.08133,0.1852,1000,0.44,0.6606,0.05,-0.2821,0.4447
66070,RR,1.0847,0.2009,1000,5.40,<.0001,0.05,0.6906,1.4789
66079,Zero-Inflation Proportion pi,0.000011,0.000417,1000,0.03,0.9785,0.05,-0.00081,0.000830
66079,logRR,-0.1497,0.1053,1000,-1.42,0.1555,0.05,-0.3564,0.05696
66079,RR,0.8609,0.09068,1000,9.49,<.0001,0.05,0.6830,1.0389
66081,Zero-Inflation Proportion pi,4.021E-6,,1000,,,0.05,,
66081,logRR,-0.4719,,1000,,,0.05,,
66081,RR,0.6238,,1000,,,0.05,,
66092,Zero-Inflation Proportion pi,0.06443,0.03592,1000,1.79,0.0731,0.05,-0.00605,0.1349
66092,logRR,-0.1727,0.1231,1000,-1.40,0.1609,0.05,-0.4143,0.06883
66092,RR,0.8414,0.1036,1000,8.12,<.0001,0.05,0.6381,1.0446
66097,Zero-Inflation Proportion pi,0.1111,0.08745,1000,1.27,0.2041,0.05,-0.06047,0.2827
66097,logRR,-0.1246,0.1548,1000,-0.80,0.4211,0.05,-0.4284,0.1792
66097,RR,0.8829,0.1367,1000,6.46,<.0001,0.05,0.6147,1.1510
66101,Zero-Inflation Proportion pi,0.1663,0.1076,1000,1.55,0.1224,0.05,-0.04480,0.3775
66101,logRR,0.002738,0.2684,1000,0.01,0.9919,0.05,-0.5240,0.5295
66101,RR,1.0027,0.2692,1000,3.73,0.0002,0.05,0.4745,1.5310
66111,Zero-Inflation Proportion pi,0.1798,0.1165,1000,1.54,0.1230,0.05,-0.04877,0.4084
66111,logRR,-0.2044,0.1792,1000,-1.14,0.2542,0.05,-0.5560,0.1472
66111,RR,0.8151,0.1460,1000,5.58,<.0001,0.05,0.5285,1.1017
66119,Zero-Inflation Proportion pi,0.1879,0.09379,1000,2.00,0.0454,0.05,0.003870,0.3719
66119,logRR,-0.1740,0.1536,1000,-1.13,0.2576,0.05,-0.4755,0.1274
66119,RR,0.8403,0.1291,1000,6.51,<.0001,0.05,0.5869,1.0936
66124,Zero-Inflation Proportion pi,0.000056,,1000,,,0.05,,
66124,logRR,-0.9879,,1000,,,0.05,,
66124,RR,0.3723,,1000,,,0.05,,
66132,Zero-Inflation Proportion pi,0.000012,,1000,,,0.05,,
66132,logRR,-0.1648,0.1622,1000,-1.02,0.3099,0.05,-0.4832,0.1535
66132,RR,0.8481,0.1376,1000,6.16,<.0001,0.05,0.5781,1.1180
66150,Zero-Inflation Proportion pi,0.000015,,1000,,,0.05,,
66150,logRR,-0.04396,,1000,,,0.05,,
66150,RR,0.9570,,1000,,,0.05,,
66154,Zero-Inflation Proportion pi,0.2364,0.08489,1000,2.78,0.0055,0.05,0.06983,0.4030
66154,logRR,-0.09229,0.1104,1000,-0.84,0.4033,0.05,-0.3089,0.1243
66154,RR,0.9118,0.1006,1000,9.06,<.0001,0.05,0.7144,1.1093
66155,Zero-Inflation Proportion pi,0.2364,0.08489,1000,2.78,0.0055,0.05,0.06983,0.4030
66155,logRR,-0.09229,0.1104,1000,-0.84,0.4033,0.05,-0.3089,0.1243
66155,RR,0.9118,0.1006,1000,9.06,<.0001,0.05,0.7144,1.1093
66163,Zero-Inflation Proportion pi,0.1558,,1000,,,0.05,,
66163,logRR,-0.09969,,1000,,,0.05,,
66163,RR,0.9051,,1000,,,0.05,,
66167,Zero-Inflation Proportion pi,0.2610,0.09143,1000,2.85,0.0044,0.05,0.08154,0.4404
66167,logRR,-0.2091,0.1111,1000,-1.88,0.0602,0.05,-0.4271,0.008964
66167,RR,0.8113,0.09014,1000,9.00,<.0001,0.05,0.6345,0.9882
66172,Zero-Inflation Proportion pi,0.2484,0.08501,1000,2.92,0.0036,0.05,0.08154,0.4152
66172,logRR,-0.09309,0.1118,1000,-0.83,0.4054,0.05,-0.3125,0.1264
66172,RR,0.9111,0.1019,1000,8.94,<.0001,0.05,0.7112,1.1111
66174,Zero-Inflation Proportion pi,0.3177,0.09931,1000,3.20,0.0014,0.05,0.1229,0.5126
66174,logRR,-0.03895,0.1301,1000,-0.30,0.7647,0.05,-0.2942,0.2163
66174,RR,0.9618,0.1251,1000,7.69,<.0001,0.05,0.7163,1.2073
66175,Zero-Inflation Proportion pi,0.1823,0.1043,1000,1.75,0.0808,0.05,-0.02238,0.3870
66175,logRR,-0.2077,0.1161,1000,-1.79,0.0738,0.05,-0.4355,0.02005
66175,RR,0.8124,0.09430,1000,8.61,<.0001,0.05,0.6274,0.9975
66177,Zero-Inflation Proportion pi,0.07733,,1000,,,0.05,,
66177,logRR,-0.1935,,1000,,,0.05,,
66177,RR,0.8241,,1000,,,0.05,,
66179,Zero-Inflation Proportion pi,0.2250,0.07582,1000,2.97,0.0031,0.05,0.07623,0.3738
66179,logRR,-0.4671,0.1103,1000,-4.23,<.0001,0.05,-0.6835,-0.2506
66179,RR,0.6268,0.06914,1000,9.07,<.0001,0.05,0.4912,0.7625
66180,Zero-Inflation Proportion pi,0.2167,0.06396,1000,3.39,0.0007,0.05,0.09124,0.3423
66180,logRR,0.4166,0.1919,1000,2.17,0.0302,0.05,0.04005,0.7932
66180,RR,1.5169,0.2911,1000,5.21,<.0001,0.05,0.9456,2.0881
66181,Zero-Inflation Proportion pi,0.09026,,1000,,,0.05,,
66181,logRR,-0.01390,0.000024,1000,-589.33,<.0001,0.05,-0.01395,-0.01386
66181,RR,0.9862,0.000023,1000,42385.0,<.0001,0.05,0.9861,0.9862
66182,Zero-Inflation Proportion pi,0.1795,0.08068,1000,2.22,0.0264,0.05,0.02113,0.3378
66182,logRR,-0.09028,0.1172,1000,-0.77,0.4415,0.05,-0.3204,0.1398
66182,RR,0.9137,0.1071,1000,8.53,<.0001,0.05,0.7035,1.1239
66183,Zero-Inflation Proportion pi,0.1795,0.08068,1000,2.22,0.0264,0.05,0.02113,0.3378
66183,logRR,-0.09028,0.1172,1000,-0.77,0.4415,0.05,-0.3204,0.1398
66183,RR,0.9137,0.1071,1000,8.53,<.0001,0.05,0.7035,1.1239
66186,Zero-Inflation Proportion pi,0.1866,0.1507,1000,1.24,0.2157,0.05,-0.1090,0.4823
66186,logRR,0.1055,0.3108,1000,0.34,0.7343,0.05,-0.5044,0.7155
66186,RR,1.1113,0.3454,1000,3.22,0.0013,0.05,0.4335,1.7891
66191,Zero-Inflation Proportion pi,0.2641,,1000,,,0.05,,
66191,logRR,-0.07624,,1000,,,0.05,,
66191,RR,0.9266,,1000,,,0.05,,
66195,Zero-Inflation Proportion pi,0.2051,0.08038,1000,2.55,0.0109,0.05,0.04732,0.3628
66195,logRR,-0.1166,0.2126,1000,-0.55,0.5837,0.05,-0.5338,0.3007
66195,RR,0.8900,0.1892,1000,4.70,<.0001,0.05,0.5187,1.2613
66196,Zero-Inflation Proportion pi,0.1605,0.1354,1000,1.18,0.2363,0.05,-0.1053,0.4263
66196,logRR,0.05503,0.3068,1000,0.18,0.8577,0.05,-0.5470,0.6570
66196,RR,1.0566,0.3241,1000,3.26,0.0012,0.05,0.4205,1.6926
66198,Zero-Inflation Proportion pi,0.2534,0.1506,1000,1.68,0.0927,0.05,-0.04204,0.5489
66198,logRR,-0.1304,0.2318,1000,-0.56,0.5738,0.05,-0.5852,0.3244
66198,RR,0.8777,0.2034,1000,4.31,<.0001,0.05,0.4785,1.2769
66200,Zero-Inflation Proportion pi,0.1902,0.07367,1000,2.58,0.0100,0.05,0.04563,0.3348
66200,logRR,-0.08935,0.1174,1000,-0.76,0.4468,0.05,-0.3197,0.1410
66200,RR,0.9145,0.1074,1000,8.52,<.0001,0.05,0.7038,1.1252
66202,Zero-Inflation Proportion pi,0.2393,0.08272,1000,2.89,0.0039,0.05,0.07693,0.4016
66202,logRR,-0.05726,0.1368,1000,-0.42,0.6755,0.05,-0.3256,0.2111
66202,RR,0.9443,0.1292,1000,7.31,<.0001,0.05,0.6909,1.1978
66203,Zero-Inflation Proportion pi,0.2020,,1000,,,0.05,,
66203,logRR,-0.1503,,1000,,,0.05,,
66203,RR,0.8605,,1000,,,0.05,,
66204,Zero-Inflation Proportion pi,0.000056,0.003945,1000,0.01,0.9888,0.05,-0.00768,0.007796
66204,logRR,-0.08288,0.3172,1000,-0.26,0.7939,0.05,-0.7053,0.5395
66204,RR,0.9205,0.2919,1000,3.15,0.0017,0.05,0.3476,1.4934
66205,Zero-Inflation Proportion pi,0.1401,0.09322,1000,1.50,0.1333,0.05,-0.04286,0.3230
66205,logRR,-0.08818,0.1171,1000,-0.75,0.4515,0.05,-0.3179,0.1416
66205,RR,0.9156,0.1072,1000,8.54,<.0001,0.05,0.7052,1.1260
66206,Zero-Inflation Proportion pi,0.1713,0.06087,1000,2.81,0.0050,0.05,0.05185,0.2908
66206,logRR,-0.4735,0.1485,1000,-3.19,0.0015,0.05,-0.7649,-0.1821
66206,RR,0.6228,0.09248,1000,6.73,<.0001,0.05,0.4413,0.8043
66207,Zero-Inflation Proportion pi,0.1331,0.09162,1000,1.45,0.1464,0.05,-0.04663,0.3129
66207,logRR,0.2841,0.1762,1000,1.61,0.1071,0.05,-0.06157,0.6298
66207,RR,1.3286,0.2340,1000,5.68,<.0001,0.05,0.8693,1.7879
66211,Zero-Inflation Proportion pi,0.1727,0.06458,1000,2.67,0.0076,0.05,0.04594,0.2994
66211,logRR,-0.1041,0.09254,1000,-1.12,0.2611,0.05,-0.2857,0.07753
66211,RR,0.9012,0.08340,1000,10.81,<.0001,0.05,0.7375,1.0648
66212,Zero-Inflation Proportion pi,0.1727,0.06458,1000,2.67,0.0076,0.05,0.04594,0.2994
66212,logRR,-0.1041,0.09254,1000,-1.12,0.2611,0.05,-0.2857,0.07753
66212,RR,0.9012,0.08340,1000,10.81,<.0001,0.05,0.7375,1.0648
66213,Zero-Inflation Proportion pi,0.1473,0.1197,1000,1.23,0.2187,0.05,-0.08757,0.3822
66213,logRR,-0.2340,0.1749,1000,-1.34,0.1811,0.05,-0.5771,0.1091
66213,RR,0.7914,0.1384,1000,5.72,<.0001,0.05,0.5198,1.0629
66220,Zero-Inflation Proportion pi,0.1639,0.3540,1000,0.46,0.6435,0.05,-0.5308,0.8586
66220,logRR,-0.09719,0.09449,1000,-1.03,0.3039,0.05,-0.2826,0.08824
66220,RR,0.9074,0.08574,1000,10.58,<.0001,0.05,0.7391,1.0756
66224,Zero-Inflation Proportion pi,0.1926,,1000,,,0.05,,
66224,logRR,-0.1632,,1000,,,0.05,,
66224,RR,0.8494,,1000,,,0.05,,
66229,Zero-Inflation Proportion pi,0.1324,1.602E-6,1000,82637.3,<.0001,0.05,0.1324,0.1324
66229,logRR,-0.1233,0.000015,1000,-8436.1,<.0001,0.05,-0.1234,-0.1233
