metaanalysisid,Label,Estimate,StandardError,DF,tValue,Probt,Alpha,Lower,Upper
33822,logRR,2.2123,1.0813,1000,2.05,0.0410,0.05,0.09049,4.3341
33822,RR,9.1369,9.8795,1000,0.92,0.3553,0.05,-10.2500,28.5237
33827,logRR,0.6954,0.2781,1000,2.50,0.0125,0.05,0.1498,1.2411
33827,RR,2.0046,0.5574,1000,3.60,0.0003,0.05,0.9107,3.0984
33975,logRR,0.7773,,1000,,,0.05,,
33975,RR,2.1757,,1000,,,0.05,,
34008,logRR,0.8119,0.2019,1000,4.02,<.0001,0.05,0.4158,1.2081
34008,RR,2.2523,0.4547,1000,4.95,<.0001,0.05,1.3600,3.1446
34010,logRR,0.7794,0.2539,1000,3.07,0.0022,0.05,0.2812,1.2775
34010,RR,2.1801,0.5534,1000,3.94,<.0001,0.05,1.0941,3.2661
34017,logRR,0.3925,0.2080,1000,1.89,0.0595,0.05,-0.01570,0.8008
34017,RR,1.4807,0.3080,1000,4.81,<.0001,0.05,0.8762,2.0852
34018,logRR,0.4999,0.1919,1000,2.60,0.0093,0.05,0.1233,0.8765
34018,RR,1.6486,0.3164,1000,5.21,<.0001,0.05,1.0277,2.2694
34019,logRR,0.3803,0.2037,1000,1.87,0.0622,0.05,-0.01938,0.7799
34019,RR,1.4627,0.2979,1000,4.91,<.0001,0.05,0.8781,2.0472
34033,logRR,0.3295,0.1444,1000,2.28,0.0227,0.05,0.04607,0.6129
34033,RR,1.3903,0.2008,1000,6.92,<.0001,0.05,0.9962,1.7843
34541,logRR,0.05644,0.4455,1000,0.13,0.8992,0.05,-0.8178,0.9307
34541,RR,1.0581,0.4714,1000,2.24,0.0250,0.05,0.1331,1.9831
34547,logRR,-0.2993,0.2499,1000,-1.20,0.2313,0.05,-0.7897,0.1911
34547,RR,0.7413,0.1853,1000,4.00,<.0001,0.05,0.3778,1.1049
34564,logRR,-0.2191,,1000,,,0.05,,
34564,RR,0.8033,,1000,,,0.05,,
34565,logRR,-0.1596,,1000,,,0.05,,
34565,RR,0.8525,,1000,,,0.05,,
34567,logRR,-0.1201,,1000,,,0.05,,
34567,RR,0.8869,,1000,,,0.05,,
34568,logRR,0.1373,0.1729,1000,0.79,0.4272,0.05,-0.2019,0.4766
34568,RR,1.1472,0.1983,1000,5.78,<.0001,0.05,0.7580,1.5364
34591,logRR,0.4649,0.2340,1000,1.99,0.0472,0.05,0.005724,0.9241
34591,RR,1.5919,0.3725,1000,4.27,<.0001,0.05,0.8609,2.3228
34614,logRR,0.4753,0.2345,1000,2.03,0.0429,0.05,0.01521,0.9354
34614,RR,1.6085,0.3772,1000,4.26,<.0001,0.05,0.8684,2.3487
34615,logRR,0.5514,,1000,,,0.05,,
34615,RR,1.7357,,1000,,,0.05,,
34641,logRR,0.3095,0.1792,1000,1.73,0.0844,0.05,-0.04213,0.6611
34641,RR,1.3628,0.2442,1000,5.58,<.0001,0.05,0.8836,1.8419
34644,logRR,0.5523,0.2571,1000,2.15,0.0319,0.05,0.04779,1.0568
34644,RR,1.7372,0.4466,1000,3.89,0.0001,0.05,0.8608,2.6136
34708,logRR,-0.4283,0.1069,1000,-4.01,<.0001,0.05,-0.6382,-0.2185
34708,RR,0.6516,0.06968,1000,9.35,<.0001,0.05,0.5149,0.7883
34709,logRR,-1.1129,0.2659,1000,-4.19,<.0001,0.05,-1.6346,-0.5911
34709,RR,0.3286,0.08737,1000,3.76,0.0002,0.05,0.1572,0.5001
35059,logRR,0.1931,0.4024,1000,0.48,0.6314,0.05,-0.5965,0.9828
35059,RR,1.2130,0.4881,1000,2.48,0.0131,0.05,0.2551,2.1709
35112,logRR,1.1658,0.5911,1000,1.97,0.0489,0.05,0.005872,2.3257
35112,RR,3.2085,1.8965,1000,1.69,0.0910,0.05,-0.5132,6.9302
35121,logRR,-0.3515,,1000,,,0.05,,
35121,RR,0.7036,,1000,,,0.05,,
35126,logRR,0.1199,0.1682,1000,0.71,0.4762,0.05,-0.2101,0.4498
35126,RR,1.1273,0.1896,1000,5.95,<.0001,0.05,0.7553,1.4993
35127,logRR,-0.09648,0.1866,1000,-0.52,0.6053,0.05,-0.4627,0.2697
35127,RR,0.9080,0.1695,1000,5.36,<.0001,0.05,0.5755,1.2406
35146,logRR,1.2057,0.6407,1000,1.88,0.0601,0.05,-0.05153,2.4630
35146,RR,3.3392,2.1394,1000,1.56,0.1189,0.05,-0.8590,7.5374
35747,logRR,0.02339,0.5092,1000,0.05,0.9634,0.05,-0.9759,1.0226
35747,RR,1.0237,0.5213,1000,1.96,0.0498,0.05,0.000757,2.0466
35750,logRR,-0.1128,0.2662,1000,-0.42,0.6717,0.05,-0.6351,0.4094
35750,RR,0.8933,0.2378,1000,3.76,0.0002,0.05,0.4267,1.3598
35753,logRR,0.1217,0.1674,1000,0.73,0.4675,0.05,-0.2068,0.4502
35753,RR,1.1294,0.1891,1000,5.97,<.0001,0.05,0.7584,1.5004
35757,logRR,2.8838,,1000,,,0.05,,
35757,RR,17.8829,,1000,,,0.05,,
35763,logRR,9.724E-6,0.2401,1000,0.00,1.0000,0.05,-0.4712,0.4712
35763,RR,1.0000,0.2401,1000,4.16,<.0001,0.05,0.5288,1.4712
35777,logRR,-0.1176,,1000,,,0.05,,
35777,RR,0.8890,,1000,,,0.05,,
36105,logRR,-0.5637,,1000,,,0.05,,
36105,RR,0.5691,,1000,,,0.05,,
36108,logRR,-0.4629,,1000,,,0.05,,
36108,RR,0.6295,,1000,,,0.05,,
36110,logRR,-0.3715,0.1764,1000,-2.11,0.0355,0.05,-0.7177,-0.02526
36110,RR,0.6897,0.1217,1000,5.67,<.0001,0.05,0.4509,0.9285
36113,logRR,-0.1621,0.1851,1000,-0.88,0.3813,0.05,-0.5253,0.2011
36113,RR,0.8503,0.1574,1000,5.40,<.0001,0.05,0.5415,1.1592
36150,logRR,0.3746,0.2331,1000,1.61,0.1083,0.05,-0.08276,0.8319
36150,RR,1.4544,0.3390,1000,4.29,<.0001,0.05,0.7892,2.1196
36201,logRR,-0.3474,,1000,,,0.05,,
36201,RR,0.7065,,1000,,,0.05,,
36265,logRR,0.1625,0.2442,1000,0.67,0.5058,0.05,-0.3166,0.6417
36265,RR,1.1765,0.2873,1000,4.10,<.0001,0.05,0.6128,1.7402
36463,logRR,0.2575,0.3028,1000,0.85,0.3954,0.05,-0.3367,0.8516
36463,RR,1.2936,0.3917,1000,3.30,0.0010,0.05,0.5250,2.0623
36465,logRR,0.2561,,1000,,,0.05,,
36465,RR,1.2919,,1000,,,0.05,,
36469,logRR,0.5710,0.4084,1000,1.40,0.1624,0.05,-0.2305,1.3725
36469,RR,1.7700,0.7230,1000,2.45,0.0145,0.05,0.3513,3.1888
36655,logRR,-0.1962,,1000,,,0.05,,
36655,RR,0.8219,,1000,,,0.05,,
36666,logRR,0.3937,,1000,,,0.05,,
36666,RR,1.4825,,1000,,,0.05,,
36702,logRR,0.4308,,1000,,,0.05,,
36702,RR,1.5384,,1000,,,0.05,,
36893,logRR,0.4879,0.2448,1000,1.99,0.0466,0.05,0.007448,0.9683
36893,RR,1.6288,0.3988,1000,4.08,<.0001,0.05,0.8463,2.4114
36940,logRR,1.0235,,1000,,,0.05,,
36940,RR,2.7829,,1000,,,0.05,,
36942,logRR,-0.07217,0.2493,1000,-0.29,0.7723,0.05,-0.5614,0.4171
36942,RR,0.9304,0.2320,1000,4.01,<.0001,0.05,0.4752,1.3856
36981,logRR,0.09757,,1000,,,0.05,,
36981,RR,1.1025,,1000,,,0.05,,
36983,logRR,-0.1874,0.2470,1000,-0.76,0.4481,0.05,-0.6721,0.2972
36983,RR,0.8291,0.2048,1000,4.05,<.0001,0.05,0.4273,1.2309
36984,logRR,-0.2216,0.1760,1000,-1.26,0.2083,0.05,-0.5671,0.1238
36984,RR,0.8012,0.1410,1000,5.68,<.0001,0.05,0.5244,1.0780
37604,logRR,-0.4788,0.4229,1000,-1.13,0.2579,0.05,-1.3086,0.3511
37604,RR,0.6196,0.2620,1000,2.36,0.0182,0.05,0.1054,1.1337
37828,logRR,-0.1621,0.2864,1000,-0.57,0.5716,0.05,-0.7241,0.3999
37828,RR,0.8504,0.2435,1000,3.49,0.0005,0.05,0.3725,1.3283
37880,logRR,0.2701,0.4189,1000,0.64,0.5192,0.05,-0.5520,1.0922
37880,RR,1.3101,0.5489,1000,2.39,0.0172,0.05,0.2331,2.3872
37921,logRR,-0.1117,0.3292,1000,-0.34,0.7345,0.05,-0.7577,0.5343
37921,RR,0.8943,0.2944,1000,3.04,0.0024,0.05,0.3166,1.4721
37925,logRR,-0.1824,0.2584,1000,-0.71,0.4803,0.05,-0.6894,0.3246
37925,RR,0.8333,0.2153,1000,3.87,0.0001,0.05,0.4108,1.2557
37946,logRR,0.3661,1.0138,1000,0.36,0.7181,0.05,-1.6234,2.3556
37946,RR,1.4421,1.4621,1000,0.99,0.3242,0.05,-1.4270,4.3112
38351,logRR,0.1122,0.2778,1000,0.40,0.6864,0.05,-0.4330,0.6574
38351,RR,1.1188,0.3108,1000,3.60,0.0003,0.05,0.5088,1.7287
38376,logRR,0.1122,0.2778,1000,0.40,0.6864,0.05,-0.4330,0.6574
38376,RR,1.1188,0.3108,1000,3.60,0.0003,0.05,0.5088,1.7287
38766,logRR,-0.00140,0.1812,1000,-0.01,0.9939,0.05,-0.3570,0.3542
38766,RR,0.9986,0.1810,1000,5.52,<.0001,0.05,0.6435,1.3537
38767,logRR,0.1843,0.1455,1000,1.27,0.2058,0.05,-0.1013,0.4699
38767,RR,1.2024,0.1750,1000,6.87,<.0001,0.05,0.8589,1.5458
38772,logRR,0.01222,0.3724,1000,0.03,0.9738,0.05,-0.7186,0.7430
38772,RR,1.0123,0.3770,1000,2.69,0.0074,0.05,0.2725,1.7521
38803,logRR,0.2260,0.3403,1000,0.66,0.5068,0.05,-0.4419,0.8939
38803,RR,1.2536,0.4267,1000,2.94,0.0034,0.05,0.4163,2.0908
38809,logRR,0.4548,0.3977,1000,1.14,0.2531,0.05,-0.3256,1.2351
38809,RR,1.5758,0.6266,1000,2.51,0.0121,0.05,0.3461,2.8055
39136,logRR,0.5577,0.2133,1000,2.61,0.0091,0.05,0.1391,0.9763
39136,RR,1.7466,0.3726,1000,4.69,<.0001,0.05,1.0155,2.4778
39165,logRR,0.5685,0.2297,1000,2.47,0.0135,0.05,0.1177,1.0193
39165,RR,1.7656,0.4056,1000,4.35,<.0001,0.05,0.9696,2.5616
39167,logRR,0.5559,0.2454,1000,2.27,0.0237,0.05,0.07440,1.0374
39167,RR,1.7435,0.4278,1000,4.08,<.0001,0.05,0.9040,2.5830
39171,logRR,0.6005,0.2443,1000,2.46,0.0141,0.05,0.1211,1.0798
39171,RR,1.8230,0.4453,1000,4.09,<.0001,0.05,0.9491,2.6968
39173,logRR,0.5025,0.2856,1000,1.76,0.0788,0.05,-0.05793,1.0629
39173,RR,1.6528,0.4720,1000,3.50,0.0005,0.05,0.7266,2.5791
39453,logRR,-0.04625,0.3302,1000,-0.14,0.8886,0.05,-0.6943,0.6018
39453,RR,0.9548,0.3153,1000,3.03,0.0025,0.05,0.3361,1.5735
39558,logRR,1.0346,0.1484,1000,6.97,<.0001,0.05,0.7433,1.3258
39558,RR,2.8139,0.4176,1000,6.74,<.0001,0.05,1.9944,3.6333
39559,logRR,1.0346,0.1484,1000,6.97,<.0001,0.05,0.7433,1.3258
39559,RR,2.8139,0.4176,1000,6.74,<.0001,0.05,1.9944,3.6333
39560,logRR,1.0230,,1000,,,0.05,,
39560,RR,2.7816,,1000,,,0.05,,
39561,logRR,0.9768,,1000,,,0.05,,
39561,RR,2.6561,,1000,,,0.05,,
39562,logRR,0.8956,0.1429,1000,6.27,<.0001,0.05,0.6152,1.1761
39562,RR,2.4489,0.3500,1000,7.00,<.0001,0.05,1.7620,3.1358
39563,logRR,0.7581,0.1608,1000,4.71,<.0001,0.05,0.4425,1.0736
39563,RR,2.1342,0.3432,1000,6.22,<.0001,0.05,1.4607,2.8076
39576,logRR,0.9130,,1000,,,0.05,,
39576,RR,2.4918,,1000,,,0.05,,
39579,logRR,0.3534,,1000,,,0.05,,
39579,RR,1.4239,,1000,,,0.05,,
39584,logRR,0.1523,0.5077,1000,0.30,0.7642,0.05,-0.8440,1.1487
39584,RR,1.1645,0.5913,1000,1.97,0.0492,0.05,0.004263,2.3248
39590,logRR,0.2113,,1000,,,0.05,,
39590,RR,1.2353,,1000,,,0.05,,
39598,logRR,0.1664,0.1695,1000,0.98,0.3265,0.05,-0.1662,0.4989
39598,RR,1.1810,0.2002,1000,5.90,<.0001,0.05,0.7882,1.5738
39602,logRR,0.2722,0.1016,1000,2.68,0.0075,0.05,0.07279,0.4715
39602,RR,1.3128,0.1334,1000,9.84,<.0001,0.05,1.0511,1.5745
39603,logRR,0.2602,0.1018,1000,2.56,0.0107,0.05,0.06046,0.4599
39603,RR,1.2972,0.1320,1000,9.83,<.0001,0.05,1.0381,1.5562
39604,logRR,0.2375,0.1063,1000,2.23,0.0257,0.05,0.02884,0.4462
39604,RR,1.2681,0.1349,1000,9.40,<.0001,0.05,1.0035,1.5327
39605,logRR,0.1627,0.1156,1000,1.41,0.1596,0.05,-0.06411,0.3895
39605,RR,1.1767,0.1360,1000,8.65,<.0001,0.05,0.9098,1.4435
39616,logRR,0.1071,0.1153,1000,0.93,0.3532,0.05,-0.1191,0.3332
39616,RR,1.1130,0.1283,1000,8.68,<.0001,0.05,0.8613,1.3647
39743,logRR,0.1667,0.01586,1000,10.51,<.0001,0.05,0.1356,0.1978
39743,RR,1.1814,0.01874,1000,63.05,<.0001,0.05,1.1446,1.2182
39746,logRR,0.1702,,1000,,,0.05,,
39746,RR,1.1856,,1000,,,0.05,,
40487,logRR,-0.3211,,1000,,,0.05,,
40487,RR,0.7253,,1000,,,0.05,,
40672,logRR,0.05375,,1000,,,0.05,,
40672,RR,1.0552,,1000,,,0.05,,
40673,logRR,-0.03804,,1000,,,0.05,,
40673,RR,0.9627,,1000,,,0.05,,
40674,logRR,-0.1852,0.1163,1000,-1.59,0.1116,0.05,-0.4134,0.04300
40674,RR,0.8309,0.09663,1000,8.60,<.0001,0.05,0.6413,1.0206
40675,logRR,0.2807,0.2970,1000,0.95,0.3448,0.05,-0.3021,0.8635
40675,RR,1.3240,0.3932,1000,3.37,0.0008,0.05,0.5524,2.0956
40693,logRR,0.7732,0.3687,1000,2.10,0.0362,0.05,0.04972,1.4967
40693,RR,2.1667,0.7988,1000,2.71,0.0068,0.05,0.5991,3.7343
40705,logRR,0.6770,0.4266,1000,1.59,0.1128,0.05,-0.1601,1.5142
40705,RR,1.9680,0.8396,1000,2.34,0.0193,0.05,0.3204,3.6156
40716,logRR,0.6164,0.3311,1000,1.86,0.0629,0.05,-0.03329,1.2662
40716,RR,1.8523,0.6133,1000,3.02,0.0026,0.05,0.6488,3.0559
40727,logRR,0.7551,0.3292,1000,2.29,0.0220,0.05,0.1090,1.4011
40727,RR,2.1278,0.7005,1000,3.04,0.0024,0.05,0.7531,3.5024
40730,logRR,0.6472,0.4121,1000,1.57,0.1166,0.05,-0.1615,1.4560
40730,RR,1.9102,0.7873,1000,2.43,0.0154,0.05,0.3653,3.4552
40865,logRR,0.1371,,1000,,,0.05,,
40865,RR,1.1469,,1000,,,0.05,,
40911,logRR,0.6118,0.2706,1000,2.26,0.0240,0.05,0.08068,1.1429
40911,RR,1.8437,0.4990,1000,3.69,0.0002,0.05,0.8645,2.8229
40996,logRR,0.2503,0.07418,1000,3.37,0.0008,0.05,0.1047,0.3958
40996,RR,1.2844,0.09527,1000,13.48,<.0001,0.05,1.0974,1.4713
41001,logRR,0.2503,0.07418,1000,3.37,0.0008,0.05,0.1047,0.3958
41001,RR,1.2844,0.09527,1000,13.48,<.0001,0.05,1.0974,1.4713
41005,logRR,0.1845,,1000,,,0.05,,
41005,RR,1.2026,,1000,,,0.05,,
41024,logRR,0.2140,,1000,,,0.05,,
41024,RR,1.2386,,1000,,,0.05,,
41029,logRR,0.2712,0.1719,1000,1.58,0.1149,0.05,-0.06605,0.6085
41029,RR,1.3116,0.2254,1000,5.82,<.0001,0.05,0.8692,1.7539
41237,logRR,-0.1248,0.2799,1000,-0.45,0.6557,0.05,-0.6741,0.4244
41237,RR,0.8826,0.2470,1000,3.57,0.0004,0.05,0.3979,1.3674
41250,logRR,-0.1248,0.2799,1000,-0.45,0.6557,0.05,-0.6741,0.4244
41250,RR,0.8826,0.2470,1000,3.57,0.0004,0.05,0.3979,1.3674
41360,logRR,1.3717,0.4766,1000,2.88,0.0041,0.05,0.4364,2.3070
41360,RR,3.9420,1.8789,1000,2.10,0.0362,0.05,0.2549,7.6291
41366,logRR,0.007333,0.2452,1000,0.03,0.9762,0.05,-0.4739,0.4886
41366,RR,1.0074,0.2470,1000,4.08,<.0001,0.05,0.5226,1.4921
41546,logRR,-1.4380,0.4177,1000,-3.44,0.0006,0.05,-2.2576,-0.6184
41546,RR,0.2374,0.09915,1000,2.39,0.0168,0.05,0.04283,0.4320
41549,logRR,-1.4025,,1000,,,0.05,,
41549,RR,0.2460,,1000,,,0.05,,
41550,logRR,-0.7921,0.5371,1000,-1.47,0.1406,0.05,-1.8461,0.2619
41550,RR,0.4529,0.2433,1000,1.86,0.0629,0.05,-0.02445,0.9302
41552,logRR,-1.6431,0.5209,1000,-3.15,0.0017,0.05,-2.6653,-0.6209
41552,RR,0.1934,0.1007,1000,1.92,0.0552,0.05,-0.00429,0.3910
41740,logRR,0.7610,0.2290,1000,3.32,0.0009,0.05,0.3117,1.2104
41740,RR,2.1405,0.4902,1000,4.37,<.0001,0.05,1.1787,3.1024
41813,logRR,0.06599,0.4331,1000,0.15,0.8789,0.05,-0.7839,0.9159
41813,RR,1.0682,0.4627,1000,2.31,0.0212,0.05,0.1603,1.9761
43342,logRR,-0.07660,,1000,,,0.05,,
43342,RR,0.9263,,1000,,,0.05,,
44033,logRR,0.7288,0.2056,1000,3.54,0.0004,0.05,0.3253,1.1324
44033,RR,2.0727,0.4262,1000,4.86,<.0001,0.05,1.2363,2.9090
44051,logRR,0.5748,0.2738,1000,2.10,0.0360,0.05,0.03758,1.1121
44051,RR,1.7768,0.4865,1000,3.65,0.0003,0.05,0.8222,2.7314
44271,logRR,0.4016,0.3368,1000,1.19,0.2333,0.05,-0.2592,1.0625
44271,RR,1.4943,0.5032,1000,2.97,0.0031,0.05,0.5068,2.4817
44274,logRR,0.6744,0.2928,1000,2.30,0.0214,0.05,0.09992,1.2489
44274,RR,1.9629,0.5746,1000,3.42,0.0007,0.05,0.8352,3.0905
44279,logRR,0.2335,,1000,,,0.05,,
44279,RR,1.2630,,1000,,,0.05,,
44386,logRR,-0.05025,0.1092,1000,-0.46,0.6454,0.05,-0.2645,0.1640
44386,RR,0.9510,0.1038,1000,9.16,<.0001,0.05,0.7473,1.1547
44397,logRR,-1.2309,0.3981,1000,-3.09,0.0020,0.05,-2.0122,-0.4497
44397,RR,0.2920,0.1163,1000,2.51,0.0122,0.05,0.06389,0.5201
44400,logRR,-0.9509,0.3443,1000,-2.76,0.0058,0.05,-1.6264,-0.2753
44400,RR,0.3864,0.1330,1000,2.90,0.0038,0.05,0.1254,0.6474
44474,logRR,0.5328,,1000,,,0.05,,
44474,RR,1.7038,,1000,,,0.05,,
44487,logRR,0.5328,,1000,,,0.05,,
44487,RR,1.7038,,1000,,,0.05,,
45471,logRR,-0.6792,0.5582,1000,-1.22,0.2240,0.05,-1.7746,0.4163
45471,RR,0.5070,0.2831,1000,1.79,0.0735,0.05,-0.04841,1.0625
45473,logRR,-0.1749,,1000,,,0.05,,
45473,RR,0.8396,,1000,,,0.05,,
45494,logRR,0.1144,0.1684,1000,0.68,0.4970,0.05,-0.2160,0.4449
45494,RR,1.1212,0.1888,1000,5.94,<.0001,0.05,0.7507,1.4918
45502,logRR,0.1145,0.1667,1000,0.69,0.4921,0.05,-0.2125,0.4416
45502,RR,1.1213,0.1869,1000,6.00,<.0001,0.05,0.7546,1.4881
45507,logRR,0.4637,0.3192,1000,1.45,0.1466,0.05,-0.1627,1.0901
45507,RR,1.5899,0.5075,1000,3.13,0.0018,0.05,0.5940,2.5858
45514,logRR,0.1146,,1000,,,0.05,,
45514,RR,1.1214,,1000,,,0.05,,
45645,logRR,-0.1929,,1000,,,0.05,,
45645,RR,0.8245,,1000,,,0.05,,
45652,logRR,0.1044,0.1766,1000,0.59,0.5545,0.05,-0.2421,0.4509
45652,RR,1.1100,0.1960,1000,5.66,<.0001,0.05,0.7254,1.4947
45655,logRR,-0.1580,0.1746,1000,-0.91,0.3656,0.05,-0.5006,0.1846
45655,RR,0.8539,0.1491,1000,5.73,<.0001,0.05,0.5614,1.1463
45661,logRR,-0.1929,,1000,,,0.05,,
45661,RR,0.8245,,1000,,,0.05,,
45668,logRR,0.1044,0.1766,1000,0.59,0.5545,0.05,-0.2421,0.4509
45668,RR,1.1100,0.1960,1000,5.66,<.0001,0.05,0.7254,1.4947
45671,logRR,-0.1580,0.1746,1000,-0.91,0.3656,0.05,-0.5006,0.1846
45671,RR,0.8539,0.1491,1000,5.73,<.0001,0.05,0.5614,1.1463
45693,logRR,0.2015,,1000,,,0.05,,
45693,RR,1.2232,,1000,,,0.05,,
45702,logRR,0.08284,0.3376,1000,0.25,0.8062,0.05,-0.5797,0.7453
45702,RR,1.0864,0.3668,1000,2.96,0.0031,0.05,0.3667,1.8061
45717,logRR,-0.00178,,1000,,,0.05,,
45717,RR,0.9982,,1000,,,0.05,,
45818,logRR,15.0358,460.28,1000,0.03,0.9739,0.05,-888.19,918.26
45818,RR,3388290,1.5596E9,1000,0.00,0.9983,0.05,-3.057E9,3.0638E9
46050,logRR,0.3182,0.3469,1000,0.92,0.3592,0.05,-0.3625,0.9989
46050,RR,1.3747,0.4769,1000,2.88,0.0040,0.05,0.4389,2.3104
46717,logRR,1.7107,0.2359,1000,7.25,<.0001,0.05,1.2478,2.1736
46717,RR,5.5330,1.3052,1000,4.24,<.0001,0.05,2.9718,8.0942
46994,logRR,-0.1681,0.2580,1000,-0.65,0.5148,0.05,-0.6744,0.3382
46994,RR,0.8452,0.2181,1000,3.88,0.0001,0.05,0.4173,1.2732
47029,logRR,-0.07131,0.1922,1000,-0.37,0.7107,0.05,-0.4485,0.3059
47029,RR,0.9312,0.1790,1000,5.20,<.0001,0.05,0.5799,1.2824
47040,logRR,0.2022,0.2748,1000,0.74,0.4620,0.05,-0.3370,0.7414
47040,RR,1.2241,0.3363,1000,3.64,0.0003,0.05,0.5641,1.8841
47041,logRR,0.08339,0.3406,1000,0.24,0.8066,0.05,-0.5849,0.7517
47041,RR,1.0870,0.3702,1000,2.94,0.0034,0.05,0.3605,1.8134
47054,logRR,0.09404,0.2333,1000,0.40,0.6870,0.05,-0.3638,0.5519
47054,RR,1.0986,0.2563,1000,4.29,<.0001,0.05,0.5956,1.6016
47063,logRR,0.1306,0.1889,1000,0.69,0.4897,0.05,-0.2402,0.5013
47063,RR,1.1395,0.2153,1000,5.29,<.0001,0.05,0.7170,1.5619
47068,logRR,-0.1018,0.2194,1000,-0.46,0.6427,0.05,-0.5323,0.3287
47068,RR,0.9032,0.1981,1000,4.56,<.0001,0.05,0.5144,1.2920
47085,logRR,-0.2447,0.09958,1000,-2.46,0.0142,0.05,-0.4401,-0.04928
47085,RR,0.7829,0.07797,1000,10.04,<.0001,0.05,0.6299,0.9359
47087,logRR,0.1228,0.1658,1000,0.74,0.4591,0.05,-0.2026,0.4481
47087,RR,1.1306,0.1875,1000,6.03,<.0001,0.05,0.7628,1.4985
47089,logRR,0.3068,0.2789,1000,1.10,0.2715,0.05,-0.2404,0.8540
47089,RR,1.3591,0.3790,1000,3.59,0.0004,0.05,0.6154,2.1028
47340,logRR,-0.1440,,1000,,,0.05,,
47340,RR,0.8659,,1000,,,0.05,,
47648,logRR,-0.3438,0.3212,1000,-1.07,0.2848,0.05,-0.9741,0.2866
47648,RR,0.7091,0.2278,1000,3.11,0.0019,0.05,0.2621,1.1561
47667,logRR,-0.3544,0.3576,1000,-0.99,0.3219,0.05,-1.0562,0.3473
47667,RR,0.7016,0.2509,1000,2.80,0.0053,0.05,0.2092,1.1939
47671,logRR,-0.4537,0.3189,1000,-1.42,0.1552,0.05,-1.0795,0.1722
47671,RR,0.6353,0.2026,1000,3.14,0.0018,0.05,0.2377,1.0329
47773,logRR,0.4544,,1000,,,0.05,,
47773,RR,1.5753,,1000,,,0.05,,
47790,logRR,0.2328,0.1831,1000,1.27,0.2038,0.05,-0.1264,0.5921
47790,RR,1.2622,0.2311,1000,5.46,<.0001,0.05,0.8087,1.7157
47803,logRR,-0.01573,0.1310,1000,-0.12,0.9044,0.05,-0.2727,0.2413
47803,RR,0.9844,0.1289,1000,7.64,<.0001,0.05,0.7314,1.2374
47810,logRR,-0.3929,,1000,,,0.05,,
47810,RR,0.6751,,1000,,,0.05,,
47844,logRR,-0.6723,0.6517,1000,-1.03,0.3025,0.05,-1.9511,0.6066
47844,RR,0.5105,0.3327,1000,1.53,0.1252,0.05,-0.1424,1.1635
48096,logRR,-2.4969,,1000,,,0.05,,
48096,RR,0.08234,,1000,,,0.05,,
48130,logRR,1.8952,0.6560,1000,2.89,0.0039,0.05,0.6078,3.1825
48130,RR,6.6536,4.3649,1000,1.52,0.1277,0.05,-1.9118,15.2189
48132,logRR,1.6159,0.6081,1000,2.66,0.0080,0.05,0.4225,2.8093
48132,RR,5.0323,3.0604,1000,1.64,0.1004,0.05,-0.9732,11.0377
48153,logRR,0.6247,0.2243,1000,2.78,0.0055,0.05,0.1844,1.0649
48153,RR,1.8676,0.4190,1000,4.46,<.0001,0.05,1.0455,2.6898
48156,logRR,0.9744,0.2580,1000,3.78,0.0002,0.05,0.4680,1.4807
48156,RR,2.6495,0.6837,1000,3.88,0.0001,0.05,1.3079,3.9911
48162,logRR,-0.01083,,1000,,,0.05,,
48162,RR,0.9892,,1000,,,0.05,,
48177,logRR,-0.01163,0.3940,1000,-0.03,0.9765,0.05,-0.7847,0.7614
48177,RR,0.9884,0.3894,1000,2.54,0.0113,0.05,0.2243,1.7526
48251,logRR,-0.1574,0.3317,1000,-0.47,0.6352,0.05,-0.8083,0.4935
48251,RR,0.8544,0.2834,1000,3.01,0.0026,0.05,0.2983,1.4105
48346,logRR,0.03285,,1000,,,0.05,,
48346,RR,1.0334,,1000,,,0.05,,
48598,logRR,-0.00060,,1000,,,0.05,,
48598,RR,0.9994,,1000,,,0.05,,
49265,logRR,-0.00916,0.1614,1000,-0.06,0.9548,0.05,-0.3259,0.3075
49265,RR,0.9909,0.1599,1000,6.20,<.0001,0.05,0.6771,1.3047
49266,logRR,0.2634,0.1362,1000,1.93,0.0534,0.05,-0.00389,0.5307
49266,RR,1.3014,0.1773,1000,7.34,<.0001,0.05,0.9535,1.6492
49270,logRR,0.4446,0.2164,1000,2.05,0.0402,0.05,0.02001,0.8691
49270,RR,1.5598,0.3375,1000,4.62,<.0001,0.05,0.8976,2.2221
49273,logRR,0.2965,0.1357,1000,2.18,0.0292,0.05,0.03012,0.5628
49273,RR,1.3451,0.1826,1000,7.37,<.0001,0.05,0.9868,1.7033
49318,logRR,0.2737,,1000,,,0.05,,
49318,RR,1.3148,,1000,,,0.05,,
49421,logRR,1.3698,0.2828,1000,4.84,<.0001,0.05,0.8148,1.9247
49421,RR,3.9344,1.1126,1000,3.54,0.0004,0.05,1.7510,6.1178
49771,logRR,-0.06828,0.05715,1000,-1.19,0.2325,0.05,-0.1804,0.04386
49771,RR,0.9340,0.05337,1000,17.50,<.0001,0.05,0.8293,1.0387
49809,logRR,0.9528,0.2364,1000,4.03,<.0001,0.05,0.4890,1.4166
49809,RR,2.5930,0.6129,1000,4.23,<.0001,0.05,1.3903,3.7956
